Specimen properties : Specimen label,"orgn_80_NA_2_wblk_3ptbnd_run5"
"26.60000","0.85792","17.77294"
"26.70000","0.85807","17.78262"
"26.80000","0.85819","17.87415"
"26.90000","0.85834","17.85039"
"27.00000","0.85846","18.29394"
"27.10000","0.85859","17.60133"
"27.20000","0.85873","18.01672"
"27.30000","0.85885","17.97800"
"27.40000","0.85899","18.12057"
"27.50000","0.85912","17.86799"
"27.60000","0.85924","17.87767"
"27.70000","0.85937","18.42859"
"27.80000","0.85950","18.02288"
"27.90000","0.85962","17.94103"
"28.00000","0.85976","18.12233"
"28.10000","0.85989","18.46116"
"28.20000","0.86003","18.15137"
"28.30000","0.86016","17.98064"
"28.40000","0.86030","18.15401"
"28.50000","0.86042","18.28514"
"28.60000","0.86056","17.89879"
"28.70000","0.86069","18.37227"
"28.80000","0.86081","18.26930"
"28.90000","0.86095","18.42419"
"29.00000","0.86108","18.25434"
"29.10000","0.86121","18.12321"
"29.20000","0.86134","18.08184"
"29.30000","0.86146","18.00528"
"29.40000","0.86159","18.09417"
"29.50000","0.86172","18.20066"
"29.60000","0.86185","18.13641"
"29.70000","0.86198","18.26402"
"29.80000","0.86212","18.16193"
"29.90000","0.86225","18.27458"
"30.00000","0.86238","18.02288"
"30.10000","0.86252","18.28426"
"30.20000","0.86265","17.79230"
"30.30000","0.86279","18.16721"
"30.40000","0.86292","18.15489"
"30.50000","0.86305","18.74630"
"30.60000","0.86318","18.20242"
"30.70000","0.86332","18.38635"
"30.80000","0.86344","19.13705"
"30.90000","0.86356","18.74982"
"31.00000","0.86370","18.47436"
"31.10000","0.86383","18.71814"
"31.20000","0.86397","18.78942"
"31.30000","0.86409","18.85455"
"31.40000","0.86421","18.61253"
"31.50000","0.86436","18.66269"
"31.60000","0.86449","18.35203"
"31.70000","0.86463","18.73662"
"31.80000","0.86476","18.85983"
"31.90000","0.86489","18.88095"
"32.00000","0.86502","18.62837"
"32.10000","0.86515","19.02880"
"32.20000","0.86529","18.63189"
"32.30000","0.86541","18.42243"
"32.40000","0.86555","18.96280"
"32.50000","0.86567","19.06753"
"32.60000","0.86579","19.16609"
"32.70000","0.86593","18.87567"
"32.80000","0.86605","18.65301"
"32.90000","0.86619","18.87391"
"33.00000","0.86633","18.75070"
"33.10000","0.86646","19.10537"
"33.20000","0.86659","18.93640"
"33.30000","0.86673","18.38723"
"33.40000","0.86686","18.43387"
"33.50000","0.86699","18.93640"
"33.60000","0.86713","18.85367"
"33.70000","0.86725","19.20218"
"33.80000","0.86739","18.99096"
"33.90000","0.86752","18.85103"
"34.00000","0.86764","18.93552"
"34.10000","0.86778","19.12209"
"34.20000","0.86790","18.73750"
"34.30000","0.86803","19.05080"
"34.40000","0.86816","18.84311"
"34.50000","0.86828","18.76654"
"34.60000","0.86842","18.33707"
"34.70000","0.86855","18.76654"
"34.80000","0.86868","19.11857"
"34.90000","0.86881","19.44948"
"35.00000","0.86895","18.47612"
"35.10000","0.86908","18.76830"
"35.20000","0.86920","19.22858"
"35.30000","0.86935","19.36323"
"35.40000","0.86948","19.24618"
"35.50000","0.86961","18.66357"
"35.60000","0.86974","19.33331"
"35.70000","0.86988","19.44948"
"35.80000","0.87000","19.48028"
"35.90000","0.87013","19.51636"
"36.00000","0.87026","19.09217"
"36.10000","0.87039","19.57533"
"36.20000","0.87053","19.42748"
"36.30000","0.87065","19.59821"
"36.40000","0.87079","19.14145"
"36.50000","0.87092","19.30075"
"36.60000","0.87104","19.61493"
"36.70000","0.87119","19.39403"
"36.80000","0.87132","19.52516"
"36.90000","0.87145","19.75134"
"37.00000","0.87158","19.17929"
"37.10000","0.87172","19.71086"
"37.20000","0.87184","19.21274"
"37.30000","0.87199","19.53484"
"37.40000","0.87211","19.23122"
"37.50000","0.87223","19.71614"
"37.60000","0.87236","19.64925"
"37.70000","0.87249","19.05961"
"37.80000","0.87261","19.40988"
"37.90000","0.87275","19.56037"
"38.00000","0.87288","19.91416"
"38.10000","0.87301","19.70294"
"38.20000","0.87315","19.55333"
"38.30000","0.87328","19.64837"
"38.40000","0.87341","20.05585"
"38.50000","0.87354","19.81999"
"38.60000","0.87368","19.68182"
"38.70000","0.87381","20.02065"
"38.80000","0.87396","19.71966"
"38.90000","0.87407","19.77247"
"39.00000","0.87420","19.83055"
"39.10000","0.87433","19.83407"
"39.20000","0.87445","19.92032"
"39.30000","0.87459","19.44156"
"39.40000","0.87471","19.94408"
"39.50000","0.87483","19.71614"
"39.60000","0.87498","19.50932"
"39.70000","0.87511","19.62901"
"39.80000","0.87525","20.02593"
"39.90000","0.87537","19.80855"
"40.00000","0.87551","19.81471"
"40.10000","0.87564","19.58589"
"40.20000","0.87579","19.64661"
"40.30000","0.87591","20.28467"
"40.40000","0.87603","19.76806"
"40.50000","0.87618","19.68974"
"40.60000","0.87632","19.96256"
"40.70000","0.87644","19.69150"
"40.80000","0.87657","20.34099"
"40.90000","0.87670","19.93616"
"41.00000","0.87682","19.95464"
"41.10000","0.87695","20.09721"
"41.20000","0.87709","20.44484"
"41.30000","0.87721","19.70382"
"41.40000","0.87735","20.42108"
"41.50000","0.87748","20.23274"
"41.60000","0.87762","20.27763"
"41.70000","0.87775","19.99072"
"41.80000","0.87787","19.97400"
"41.90000","0.87801","20.09369"
"42.00000","0.87814","19.95024"
"42.10000","0.87827","20.13329"
"42.20000","0.87840","20.04881"
"42.30000","0.87854","20.23362"
"42.40000","0.87866","20.37708"
"42.50000","0.87879","20.11129"
"42.60000","0.87893","19.82967"
"42.70000","0.87905","19.96784"
"42.80000","0.87918","20.26531"
"42.90000","0.87932","20.11569"
"43.00000","0.87944","20.36739"
"43.10000","0.87958","20.06465"
"43.20000","0.87971","20.53637"
"43.30000","0.87984","19.95024"
"43.40000","0.87998","20.44660"
"43.50000","0.88011","20.34891"
"43.60000","0.88023","20.75902"
"43.70000","0.88036","20.21690"
"43.80000","0.88050","20.76783"
"43.90000","0.88063","20.31371"
"44.00000","0.88077","20.36035"
"44.10000","0.88089","20.47476"
"44.20000","0.88101","20.58389"
"44.30000","0.88115","20.82767"
"44.40000","0.88127","20.22834"
"44.50000","0.88141","20.60677"
"44.60000","0.88154","20.64198"
"44.70000","0.88168","20.45188"
"44.80000","0.88180","20.43780"
"44.90000","0.88195","20.42900"
"45.00000","0.88207","20.57333"
"45.10000","0.88220","20.49148"
"45.20000","0.88234","21.00369"
"45.30000","0.88247","20.46244"
"45.40000","0.88262","20.98785"
"45.50000","0.88274","20.32867"
"45.60000","0.88287","20.30843"
"45.70000","0.88300","20.51613"
"45.80000","0.88312","20.91656"
"45.90000","0.88325","20.77135"
"46.00000","0.88338","20.90864"
"46.10000","0.88351","20.58389"
"46.20000","0.88363","20.83823"
"46.30000","0.88377","20.75198"
"46.40000","0.88391","20.90688"
"46.50000","0.88403","20.64286"
"46.60000","0.88418","20.79863"
"46.70000","0.88430","21.16474"
"46.80000","0.88444","21.03361"
"46.90000","0.88458","20.43956"
"47.00000","0.88471","21.59597"
"47.10000","0.88483","20.83031"
"47.20000","0.88497","20.96936"
"47.30000","0.88510","20.76078"
"47.40000","0.88523","20.62349"
"47.50000","0.88536","21.00897"
"47.60000","0.88549","21.19466"
"47.70000","0.88561","20.55485"
"47.80000","0.88575","21.22546"
"47.90000","0.88588","21.27915"
"48.00000","0.88601","21.22106"
"48.10000","0.88614","20.60765"
"48.20000","0.88628","21.06089"
"48.30000","0.88641","21.05385"
"48.40000","0.88654","21.03097"
"48.50000","0.88667","21.28531"
"48.60000","0.88681","20.88840"
"48.70000","0.88695","21.00897"
"48.80000","0.88707","21.15858"
"48.90000","0.88721","21.14274"
"49.00000","0.88733","21.21754"
"49.10000","0.88745","21.20258"
"49.20000","0.88759","21.35307"
"49.30000","0.88771","21.34075"
"49.40000","0.88783","21.68926"
"49.50000","0.88797","21.68574"
"49.60000","0.88810","21.44108"
"49.70000","0.88824","21.07673"
"49.80000","0.88837","21.64086"
"49.90000","0.88850","21.38740"
"50.00000","0.88863","21.30203"
"50.10000","0.88878","21.15330"
"50.20000","0.88891","21.62238"
"50.30000","0.88903","21.17882"
"50.40000","0.88917","21.76407"
"50.50000","0.88930","21.17706"
"50.60000","0.88944","21.88288"
"50.70000","0.88957","21.23866"
"50.80000","0.88969","21.72358"
"50.90000","0.88981","21.32051"
"51.00000","0.88994","21.52733"
"51.10000","0.89007","21.51677"
"51.20000","0.89020","21.05473"
"51.30000","0.89034","21.66550"
"51.40000","0.89046","21.58805"
"51.50000","0.89060","21.51941"
"51.60000","0.89074","21.52997"
"51.70000","0.89086","21.54581"
"51.80000","0.89101","21.79399"
"51.90000","0.89113","21.63294"
"52.00000","0.89127","21.49037"
"52.10000","0.89141","21.63382"
"52.20000","0.89154","21.86264"
"52.30000","0.89165","21.87496"
"52.40000","0.89178","21.68134"
"52.50000","0.89192","22.28507"
"52.60000","0.89204","21.94096"
"52.70000","0.89218","22.08354"
"52.80000","0.89231","21.85471"
"52.90000","0.89243","21.72094"
"53.00000","0.89257","21.96033"
"53.10000","0.89270","22.13546"
"53.20000","0.89283","21.89960"
"53.30000","0.89296","22.10994"
"53.40000","0.89310","21.95857"
"53.50000","0.89323","22.03249"
"53.60000","0.89336","21.54845"
"53.70000","0.89349","22.17858"
"53.80000","0.89362","22.23139"
"53.90000","0.89376","22.07297"
"54.00000","0.89389","21.66990"
"54.10000","0.89401","21.86088"
"54.20000","0.89414","22.50069"
"54.30000","0.89426","22.10554"
"54.40000","0.89440","21.86176"
"54.50000","0.89453","21.85559"
"54.60000","0.89467","22.21555"
"54.70000","0.89480","21.64526"
"54.80000","0.89493","21.43668"
"54.90000","0.89507","22.31499"
"55.00000","0.89520","21.81863"
"55.10000","0.89534","22.19882"
"55.20000","0.89547","21.92688"
"55.30000","0.89561","22.37836"
"55.40000","0.89574","22.60102"
"55.50000","0.89587","22.02369"
"55.60000","0.89600","21.96384"
"55.70000","0.89612","22.28947"
"55.80000","0.89625","22.15306"
"55.90000","0.89638","22.36956"
"56.00000","0.89650","22.25867"
"56.10000","0.89663","22.49365"
"56.20000","0.89677","22.28859"
"56.30000","0.89690","22.46636"
"56.40000","0.89703","22.66790"
"56.50000","0.89717","22.08266"
"56.60000","0.89729","22.09322"
"56.70000","0.89742","22.13546"
"56.80000","0.89757","22.40564"
"56.90000","0.89769","22.30971"
"57.00000","0.89783","22.44612"
"57.10000","0.89795","22.29299"
"57.20000","0.89809","22.03513"
"57.30000","0.89822","22.35724"
"57.40000","0.89836","22.15746"
"57.50000","0.89848","22.50421"
"57.60000","0.89861","22.22523"
"57.70000","0.89874","22.80167"
"57.80000","0.89886","22.20498"
"57.90000","0.89900","22.59046"
"58.00000","0.89913","21.92424"
"58.10000","0.89925","22.54645"
"58.20000","0.89940","22.80167"
"58.30000","0.89952","22.43204"
"58.40000","0.89966","22.59398"
"58.50000","0.89979","22.58518"
"58.60000","0.89991","22.69959"
"58.70000","0.90005","22.56230"
"58.80000","0.90020","22.51477"
"58.90000","0.90032","22.75239"
"59.00000","0.90044","22.68286"
"59.10000","0.90058","22.69871"
"59.20000","0.90070","22.67142"
"59.30000","0.90083","22.61774"
"59.40000","0.90096","22.91344"
"59.50000","0.90108","22.86064"
"59.60000","0.90122","22.46197"
"59.70000","0.90136","22.67406"
"59.80000","0.90149","22.63094"
"59.90000","0.90162","22.77703"
"60.00000","0.90175","22.67318"
"60.10000","0.90189","22.39684"
"60.20000","0.90203","22.77439"
"60.30000","0.90216","23.17218"
"60.40000","0.90229","22.80079"
"60.50000","0.90243","22.92576"
"60.60000","0.90255","23.13346"
"60.70000","0.90269","23.01993"
"60.80000","0.90282","23.02521"
"60.90000","0.90294","22.60894"
"61.00000","0.90307","23.18099"
"61.10000","0.90320","23.32180"
"61.20000","0.90334","22.74799"
"61.30000","0.90345","23.16162"
"61.40000","0.90359","23.35700"
"61.50000","0.90373","23.41332"
"61.60000","0.90386","23.01817"
"61.70000","0.90400","23.48637"
"61.80000","0.90412","23.38252"
"61.90000","0.90426","22.74183"
"62.00000","0.90439","23.04986"
"62.10000","0.90452","23.47845"
"62.20000","0.90465","23.14666"
"62.30000","0.90478","23.37196"
"62.40000","0.90492","23.19067"
"62.50000","0.90505","23.53126"
"62.60000","0.90518","23.46613"
"62.70000","0.90530","23.34732"
"62.80000","0.90542","22.63006"
"62.90000","0.90556","23.57702"
"63.00000","0.90569","23.41157"
"63.10000","0.90584","23.45909"
"63.20000","0.90596","23.24963"
"63.30000","0.90608","23.10178"
"63.40000","0.90623","23.55414"
"63.50000","0.90636","23.69055"
"63.60000","0.90649","22.98825"
"63.70000","0.90662","23.49781"
"63.80000","0.90676","23.53038"
"63.90000","0.90689","23.88328"
"64.00000","0.90703","23.43180"
"64.10000","0.90714","24.06722"
"64.20000","0.90726","23.72311"
"64.30000","0.90740","23.51189"
"64.40000","0.90753","23.11938"
"64.50000","0.90765","23.45997"
"64.60000","0.90779","23.63598"
"64.70000","0.90792","23.67471"
"64.80000","0.90805","23.34380"
"64.90000","0.90819","23.51717"
"65.00000","0.90832","23.43268"
"65.10000","0.90845","23.53741"
"65.20000","0.90860","23.23731"
"65.30000","0.90872","23.82344"
"65.40000","0.90885","23.68351"
"65.50000","0.90899","23.79352"
"65.60000","0.90911","23.62102"
"65.70000","0.90924","24.00209"
"65.80000","0.90937","23.72927"
"65.90000","0.90951","23.97393"
"66.00000","0.90963","24.01705"
"66.10000","0.90975","23.57086"
"66.20000","0.90989","23.99945"
"66.30000","0.91002","23.51629"
"66.40000","0.91016","23.58318"
"66.50000","0.91028","24.24939"
"66.60000","0.91041","23.95281"
"66.70000","0.91055","23.86392"
"66.80000","0.91068","23.55149"
"66.90000","0.91083","23.98185"
"67.00000","0.91095","23.81552"
"67.10000","0.91108","24.11650"
"67.20000","0.91122","23.90088"
"67.30000","0.91136","24.18867"
"67.40000","0.91147","24.14994"
"67.50000","0.91160","24.17899"
"67.60000","0.91173","23.73983"
"67.70000","0.91186","23.96689"
"67.80000","0.91200","23.70551"
"67.90000","0.91213","24.19483"
"68.00000","0.91225","24.02849"
"68.10000","0.91239","24.27932"
"68.20000","0.91252","24.10858"
"68.30000","0.91266","24.15523"
"68.40000","0.91279","23.96777"
"68.50000","0.91291","23.87536"
"68.60000","0.91306","23.75567"
"68.70000","0.91320","24.74223"
"68.80000","0.91332","24.13410"
"68.90000","0.91345","24.01705"
"69.00000","0.91358","23.93521"
"69.10000","0.91370","24.39372"
"69.20000","0.91385","23.83488"
"69.30000","0.91397","24.16755"
"69.40000","0.91408","23.79704"
"69.50000","0.91422","24.23267"
"69.60000","0.91435","24.10066"
"69.70000","0.91449","24.12266"
"69.80000","0.91462","24.05402"
"69.90000","0.91474","24.37524"
"70.00000","0.91488","24.43949"
"70.10000","0.91502","24.38580"
"70.20000","0.91516","24.75808"
"70.30000","0.91528","24.69471"
"70.40000","0.91542","24.48525"
"70.50000","0.91555","24.25467"
"70.60000","0.91567","24.72199"
"70.70000","0.91581","24.49229"
"70.80000","0.91593","24.30748"
"70.90000","0.91606","24.75192"
"71.00000","0.91619","24.33828"
"71.10000","0.91632","24.84608"
"71.20000","0.91645","24.25819"
"71.30000","0.91658","24.52661"
"71.40000","0.91672","24.30484"
"71.50000","0.91685","24.80208"
"71.60000","0.91699","24.72991"
"71.70000","0.91711","25.12683"
"71.80000","0.91726","24.70175"
"71.90000","0.91738","24.50373"
"72.00000","0.91751","24.50725"
"72.10000","0.91765","24.65687"
"72.20000","0.91777","24.24059"
"72.30000","0.91789","24.64366"
"72.40000","0.91803","24.92969"
"72.50000","0.91816","24.65863"
"72.60000","0.91829","24.64543"
"72.70000","0.91842","24.50901"
"72.80000","0.91855","24.85400"
"72.90000","0.91867","24.78184"
"73.00000","0.91881","24.95785"
"73.10000","0.91895","24.79504"
"73.20000","0.91907","25.17787"
"73.30000","0.91921","24.74839"
"73.40000","0.91934","25.34684"
"73.50000","0.91948","24.87688"
"73.60000","0.91961","25.09426"
"73.70000","0.91973","24.87600"
"73.80000","0.91986","24.86016"
"73.90000","0.92000","24.87600"
"74.00000","0.92014","25.14707"
"74.10000","0.92026","24.92969"
"74.20000","0.92039","24.86896"
"74.30000","0.92052","24.94905"
"74.40000","0.92064","25.04850"
"74.50000","0.92078","24.84608"
"74.60000","0.92091","24.79240"
"74.70000","0.92104","24.78360"
"74.80000","0.92118","25.24124"
"74.90000","0.92130","24.86280"
"75.00000","0.92145","25.20955"
"75.10000","0.92159","24.78184"
"75.20000","0.92171","25.11010"
"75.30000","0.92185","24.73695"
"75.40000","0.92199","24.91913"
"75.50000","0.92211","24.99921"
"75.60000","0.92225","25.34068"
"75.70000","0.92237","25.22979"
"75.80000","0.92249","25.32660"
"75.90000","0.92263","25.12418"
"76.00000","0.92275","25.63463"
"76.10000","0.92288","24.88393"
"76.20000","0.92301","25.17787"
"76.30000","0.92314","25.63287"
"76.40000","0.92328","25.42693"
"76.50000","0.92341","25.36709"
"76.60000","0.92354","25.00890"
"76.70000","0.92367","25.21219"
"76.80000","0.92382","25.07314"
"76.90000","0.92395","25.41197"
"77.00000","0.92409","24.89537"
"77.10000","0.92421","25.23243"
"77.20000","0.92433","25.08370"
"77.30000","0.92447","25.35036"
"77.40000","0.92460","25.75784"
"77.50000","0.92473","25.21131"
"77.60000","0.92485","25.65487"
"77.70000","0.92498","25.54750"
"77.80000","0.92511","25.32924"
"77.90000","0.92524","25.73320"
"78.00000","0.92538","25.63639"
"78.10000","0.92550","25.56686"
"78.20000","0.92565","25.34244"
"78.30000","0.92578","25.44805"
"78.40000","0.92590","25.61174"
"78.50000","0.92605","25.63551"
"78.60000","0.92617","25.62143"
"78.70000","0.92631","25.51846"
"78.80000","0.92644","26.06322"
"78.90000","0.92657","25.97697"
"79.00000","0.92669","25.89249"
"79.10000","0.92682","25.72792"
"79.20000","0.92696","25.65751"
"79.30000","0.92708","25.96113"
"79.40000","0.92722","25.78424"
"79.50000","0.92734","26.69072"
"79.60000","0.92747","25.59238"
"79.70000","0.92762","25.81328"
"79.80000","0.92774","25.42957"
"79.90000","0.92788","26.17147"
"80.00000","0.92800","25.81680"
"80.10000","0.92815","25.88193"
"80.20000","0.92828","25.52286"
"80.30000","0.92842","25.90569"
"80.40000","0.92854","25.81944"
"80.50000","0.92867","26.29116"
"80.60000","0.92881","25.95761"
"80.70000","0.92893","26.44693"
"80.80000","0.92907","25.98930"
"80.90000","0.92919","25.92505"
"81.00000","0.92931","25.99458"
"81.10000","0.92945","26.26388"
"81.20000","0.92958","25.91361"
"81.30000","0.92971","25.68567"
