Specimen properties : Specimen label,"orgn_80_NA_2_wblk_3ptbnd_run4"
Maximum Load : Flexure extension at Maximum Load,"1.60063",in
Maximum Load : Maximum Load,"133.21203",lbf

Time,Extension,Load
(s),(in),(lbf)
"147.00000","1.02518","35.75458"
"147.10000","1.02532","35.64105"
"147.20000","1.02544","35.64809"
"147.30000","1.02556","35.59705"
"147.40000","1.02570","36.11189"
"147.50000","1.02583","35.70089"
"147.60000","1.02596","36.17525"
"147.70000","1.02610","35.81267"
"147.80000","1.02622","36.13653"
"147.90000","1.02636","36.08637"
"148.00000","1.02650","36.04236"
"148.10000","1.02663","36.11189"
"148.20000","1.02676","36.21398"
"148.30000","1.02690","36.00012"
"148.40000","1.02703","35.74754"
"148.50000","1.02716","35.79418"
"148.60000","1.02728","35.90243"
"148.70000","1.02741","35.95611"
"148.80000","1.02755","35.97020"
"148.90000","1.02767","36.15853"
"149.00000","1.02778","36.24478"
"149.10000","1.02793","36.23334"
"149.20000","1.02806","35.96316"
"149.30000","1.02819","36.20694"
"149.40000","1.02833","35.72466"
"149.50000","1.02846","35.94204"
"149.60000","1.02858","36.34071"
"149.70000","1.02873","36.45071"
"149.80000","1.02886","35.92972"
"149.90000","1.02899","36.14885"
"150.00000","1.02912","36.31342"
"150.10000","1.02925","36.28439"
"150.20000","1.02939","36.28350"
"150.30000","1.02952","36.30198"
"150.40000","1.02963","36.33719"
"150.50000","1.02977","36.50176"
"150.60000","1.02989","35.76338"
"150.70000","1.03003","36.37327"
"150.80000","1.03016","36.30903"
"150.90000","1.03030","36.47360"
"151.00000","1.03042","36.38031"
"151.10000","1.03055","36.03268"
"151.20000","1.03070","36.52464"
"151.30000","1.03082","36.24830"
"151.40000","1.03096","36.74290"
"151.50000","1.03109","36.01860"
"151.60000","1.03122","36.70770"
"151.70000","1.03135","36.56249"
"151.80000","1.03148","36.79835"
"151.90000","1.03161","36.53344"
"152.00000","1.03174","37.02188"
"152.10000","1.03187","36.43927"
"152.20000","1.03200","37.04212"
"152.30000","1.03214","36.29494"
"152.40000","1.03226","37.01044"
"152.50000","1.03238","36.36359"
"152.60000","1.03252","36.61089"
"152.70000","1.03265","36.43312"
"152.80000","1.03277","36.62321"
"152.90000","1.03292","36.97260"
"153.00000","1.03306","36.51936"
"153.10000","1.03318","37.03597"
"153.20000","1.03332","36.97348"
"153.30000","1.03345","36.93211"
"153.40000","1.03358","37.26302"
"153.50000","1.03372","36.83003"
"153.60000","1.03385","36.92507"
"153.70000","1.03397","37.21902"
"153.80000","1.03411","37.07205"
"153.90000","1.03423","36.84147"
"154.00000","1.03437","36.90836"
"154.10000","1.03450","37.35367"
"154.20000","1.03463","37.00604"
"154.30000","1.03476","37.09493"
"154.40000","1.03489","36.88371"
"154.50000","1.03502","37.28767"
"154.60000","1.03516","37.27975"
"154.70000","1.03529","37.20582"
"154.80000","1.03542","36.90923"
"154.90000","1.03556","36.92332"
"155.00000","1.03569","37.34135"
"155.10000","1.03581","37.52968"
"155.20000","1.03595","37.32023"
"155.30000","1.03607","37.43640"
"155.40000","1.03621","37.35279"
"155.50000","1.03634","37.09581"
"155.60000","1.03647","37.55345"
"155.70000","1.03659","36.96908"
"155.80000","1.03672","37.10197"
"155.90000","1.03686","37.63529"
"156.00000","1.03699","37.30263"
"156.10000","1.03713","37.60625"
"156.20000","1.03725","37.18558"
"156.30000","1.03738","37.06853"
"156.40000","1.03752","37.37215"
"156.50000","1.03764","37.74002"
"156.60000","1.03778","37.05445"
"156.70000","1.03791","37.60537"
"156.80000","1.03805","37.83419"
"156.90000","1.03818","38.00581"
"157.00000","1.03832","37.50240"
"157.10000","1.03843","37.33167"
"157.20000","1.03855","37.74530"
"157.30000","1.03869","37.62561"
"157.40000","1.03882","37.76378"
"157.50000","1.03896","37.77523"
"157.60000","1.03908","37.39063"
"157.70000","1.03920","37.35455"
"157.80000","1.03935","37.99964"
"157.90000","1.03948","37.66610"
"158.00000","1.03962","37.75146"
"158.10000","1.03975","37.31407"
"158.20000","1.03989","37.72154"
"158.30000","1.04001","37.97676"
"158.40000","1.04016","38.13342"
"158.50000","1.04028","38.05333"
"158.60000","1.04040","37.88084"
"158.70000","1.04054","37.88787"
"158.80000","1.04067","37.79987"
"158.90000","1.04079","38.01197"
"159.00000","1.04093","37.88347"
"159.10000","1.04104","37.91516"
"159.20000","1.04118","37.93276"
"159.30000","1.04132","38.04101"
"159.40000","1.04145","38.28391"
"159.50000","1.04158","38.01460"
"159.60000","1.04171","38.05157"
"159.70000","1.04185","37.92484"
"159.80000","1.04198","37.96620"
"159.90000","1.04212","37.98644"
"160.00000","1.04224","38.37807"
"160.10000","1.04238","37.79723"
"160.20000","1.04251","38.39744"
"160.30000","1.04265","37.83683"
"160.40000","1.04277","37.91516"
"160.50000","1.04290","37.59129"
"160.60000","1.04302","38.13429"
"160.70000","1.04316","38.06565"
"160.80000","1.04328","38.18006"
"160.90000","1.04342","38.42032"
"161.00000","1.04355","38.09293"
"161.10000","1.04369","38.19326"
"161.20000","1.04381","37.99525"
"161.30000","1.04396","38.41416"
"161.40000","1.04408","38.12726"
"161.50000","1.04420","38.19942"
"161.60000","1.04435","38.05949"
"161.70000","1.04448","38.32967"
"161.80000","1.04461","38.36751"
"161.90000","1.04474","38.82691"
"162.00000","1.04487","38.79435"
"162.10000","1.04499","38.60073"
"162.20000","1.04514","38.45376"
"162.30000","1.04525","38.59633"
"162.40000","1.04537","38.48896"
"162.50000","1.04552","38.19238"
"162.60000","1.04564","38.46168"
"162.70000","1.04579","38.90788"
"162.80000","1.04591","38.39128"
"162.90000","1.04603","38.40096"
"163.00000","1.04618","38.38512"
"163.10000","1.04631","38.65706"
"163.20000","1.04645","38.37279"
"163.30000","1.04658","38.79171"
"163.40000","1.04672","38.88324"
"163.50000","1.04684","38.66234"
"163.60000","1.04697","38.55409"
"163.70000","1.04710","38.89908"
"163.80000","1.04722","38.79347"
"163.90000","1.04736","38.64473"
"164.00000","1.04748","39.03021"
"164.10000","1.04761","38.56465"
"164.20000","1.04775","38.95276"
"164.30000","1.04787","38.75387"
"164.40000","1.04801","38.80051"
"164.50000","1.04814","38.99765"
"164.60000","1.04828","38.82427"
"164.70000","1.04840","39.04517"
"164.80000","1.04855","38.80227"
"164.90000","1.04868","39.23703"
"165.00000","1.04880","38.78467"
"165.10000","1.04895","38.92812"
"165.20000","1.04907","39.35584"
"165.30000","1.04920","39.13230"
"165.40000","1.04933","38.93252"
"165.50000","1.04945","39.05133"
"165.60000","1.04958","39.26431"
"165.70000","1.04971","38.84451"
"165.80000","1.04984","39.41304"
"165.90000","1.04997","39.17982"
"166.00000","1.05010","39.04869"
"166.10000","1.05024","39.01437"
"166.20000","1.05037","39.35760"
"166.30000","1.05050","39.31095"
"166.40000","1.05063","39.43768"
"166.50000","1.05077","39.13846"
"166.60000","1.05090","39.18598"
"166.70000","1.05102","39.16750"
"166.80000","1.05117","39.35232"
"166.90000","1.05129","39.38664"
"167.00000","1.05143","39.51161"
"167.10000","1.05155","38.91668"
"167.20000","1.05169","39.46672"
"167.30000","1.05181","39.51161"
"167.40000","1.05194","39.08301"
"167.50000","1.05208","39.29423"
"167.60000","1.05220","39.59609"
"167.70000","1.05234","39.62074"
"167.80000","1.05247","39.57410"
"167.90000","1.05261","38.95012"
"168.00000","1.05274","39.24055"
"168.10000","1.05287","39.59609"
"168.20000","1.05301","39.56618"
"168.30000","1.05314","39.73955"
"168.40000","1.05327","39.64274"
"168.50000","1.05340","39.79411"
"168.60000","1.05354","39.84340"
"168.70000","1.05366","39.79059"
"168.80000","1.05379","39.80115"
"168.90000","1.05392","39.51249"
"169.00000","1.05404","40.03349"
"169.10000","1.05418","39.77211"
"169.20000","1.05431","39.60842"
"169.30000","1.05443","40.18135"
"169.40000","1.05457","39.63746"
"169.50000","1.05470","39.69818"
"169.60000","1.05483","39.77915"
"169.70000","1.05497","39.35936"
"169.80000","1.05511","39.73779"
"169.90000","1.05524","39.88828"
"170.00000","1.05538","40.11886"
"170.10000","1.05550","39.46056"
"170.20000","1.05563","39.71754"
"170.30000","1.05577","39.99477"
"170.40000","1.05589","40.03437"
"170.50000","1.05602","39.89180"
"170.60000","1.05615","40.24119"
"170.70000","1.05627","40.26143"
"170.80000","1.05641","40.12326"
"170.90000","1.05654","40.09598"
"171.00000","1.05667","39.96573"
"171.10000","1.05680","40.05726"
"171.20000","1.05695","40.19279"
"171.30000","1.05707","39.87244"
"171.40000","1.05720","39.99917"
"171.50000","1.05734","39.92788"
"171.60000","1.05747","40.17342"
"171.70000","1.05761","40.28343"
"171.80000","1.05774","40.13734"
"171.90000","1.05785","40.15054"
"172.00000","1.05799","40.54041"
"172.10000","1.05812","40.42160"
"172.20000","1.05825","40.13382"
"172.30000","1.05837","40.57650"
"172.40000","1.05851","39.91908"
"172.50000","1.05863","40.10302"
"172.60000","1.05876","40.54658"
"172.70000","1.05890","40.49817"
"172.80000","1.05902","39.90676"
"172.90000","1.05916","40.37408"
"173.00000","1.05929","40.46473"
"173.10000","1.05944","40.48673"
"173.20000","1.05957","40.50961"
"173.30000","1.05971","40.36000"
"173.40000","1.05983","40.31687"
"173.50000","1.05996","40.68474"
"173.60000","1.06010","40.28607"
"173.70000","1.06022","40.47001"
"173.80000","1.06036","40.60202"
"173.90000","1.06048","40.28255"
"174.00000","1.06060","40.58002"
"174.10000","1.06074","40.58178"
"174.20000","1.06087","40.12062"
"174.30000","1.06100","40.70587"
"174.40000","1.06114","40.57122"
"174.50000","1.06126","40.60554"
"174.60000","1.06141","40.65482"
"174.70000","1.06153","40.09862"
"174.80000","1.06167","40.71467"
"174.90000","1.06180","40.38992"
"175.00000","1.06194","40.75163"
"175.10000","1.06206","41.09926"
"175.20000","1.06220","40.62842"
"175.30000","1.06232","40.58530"
"175.40000","1.06244","40.93205"
"175.50000","1.06259","41.24095"
"175.60000","1.06271","40.91884"
"175.70000","1.06284","40.61170"
"175.80000","1.06297","40.79827"
"175.90000","1.06310","40.67330"
"176.00000","1.06324","40.94965"
"176.10000","1.06337","40.59938"
"176.20000","1.06350","40.98573"
"176.30000","1.06363","40.55537"
"176.40000","1.06378","41.00333"
"176.50000","1.06390","41.13182"
"176.60000","1.06404","40.49905"
"176.70000","1.06417","40.89948"
"176.80000","1.06429","40.64690"
"176.90000","1.06443","40.70235"
"177.00000","1.06456","41.12390"
"177.10000","1.06467","41.02093"
"177.20000","1.06481","41.27880"
"177.30000","1.06493","40.68123"
"177.40000","1.06507","40.84492"
"177.50000","1.06520","41.13622"
"177.60000","1.06533","41.29287"
"177.70000","1.06546","40.97957"
"177.80000","1.06559","41.18023"
"177.90000","1.06573","41.48561"
"178.00000","1.06586","41.10630"
"178.10000","1.06600","40.99629"
"178.20000","1.06612","41.32720"
"178.30000","1.06626","41.51641"
"178.40000","1.06640","41.33248"
"178.50000","1.06653","41.49881"
"178.60000","1.06665","40.98485"
"178.70000","1.06678","41.14502"
"178.80000","1.06692","41.16174"
"178.90000","1.06704","41.30431"
"179.00000","1.06718","41.63346"
"179.10000","1.06729","41.35800"
"179.20000","1.06742","41.37648"
"179.30000","1.06756","41.13798"
"179.40000","1.06769","41.32192"
"179.50000","1.06783","41.58770"
"179.60000","1.06796","41.27880"
"179.70000","1.06810","41.14854"
"179.80000","1.06823","41.66250"
"179.90000","1.06835","41.33336"
"180.00000","1.06848","41.41873"
"180.10000","1.06861","41.58594"
"180.20000","1.06875","41.57098"
"180.30000","1.06888","41.44073"
"180.40000","1.06902","41.37472"
"180.50000","1.06914","41.48649"
"180.60000","1.06926","41.82180"
"180.70000","1.06940","41.78484"
"180.80000","1.06953","41.82444"
"180.90000","1.06965","41.55602"
"181.00000","1.06979","41.81740"
"181.10000","1.06992","41.72763"
"181.20000","1.07006","41.73467"
"181.30000","1.07019","41.85084"
"181.40000","1.07033","41.80420"
"181.50000","1.07045","41.52521"
"181.60000","1.07060","41.88076"
"181.70000","1.07072","41.73379"
"181.80000","1.07085","41.86932"
"181.90000","1.07099","41.71003"
"182.00000","1.07111","42.00749"
"182.10000","1.07124","41.67835"
"182.20000","1.07137","41.95997"
"182.30000","1.07149","41.83852"
"182.40000","1.07162","41.99693"
"182.50000","1.07175","41.60618"
"182.60000","1.07189","41.97669"
"182.70000","1.07202","41.87988"
"182.80000","1.07216","42.12806"
"182.90000","1.07228","42.26448"
"183.00000","1.07243","42.35512"
"183.10000","1.07256","41.51113"
"183.20000","1.07269","41.99517"
"183.30000","1.07283","42.19143"
"183.40000","1.07295","42.04182"
"183.50000","1.07309","41.75579"
"183.60000","1.07322","42.01101"
"183.70000","1.07335","42.32784"
"183.80000","1.07347","42.03214"
"183.90000","1.07360","42.34720"
"184.00000","1.07374","42.42113"
"184.10000","1.07386","42.35512"
"184.20000","1.07400","42.40616"
"184.30000","1.07413","42.20815"
"184.40000","1.07425","42.32168"
"184.50000","1.07440","42.22399"
"184.60000","1.07452","42.37097"
"184.70000","1.07466","42.06822"
"184.80000","1.07479","42.10871"
"184.90000","1.07493","42.28031"
"185.00000","1.07505","42.23191"
"185.10000","1.07518","42.35424"
"185.20000","1.07531","42.40265"
"185.30000","1.07544","42.54346"
"185.40000","1.07558","42.23455"
"185.50000","1.07570","42.38417"
"185.60000","1.07582","42.36920"
"185.70000","1.07596","42.60594"
"185.80000","1.07608","42.41585"
"185.90000","1.07622","42.33400"
"186.00000","1.07636","42.54786"
"186.10000","1.07649","42.53818"
"186.20000","1.07663","42.79516"
"186.30000","1.07675","42.92629"
"186.40000","1.07689","42.52850"
"186.50000","1.07702","42.74851"
"186.60000","1.07716","42.75732"
"186.70000","1.07728","42.30408"
"186.80000","1.07742","42.89901"
"186.90000","1.07755","42.70979"
"187.00000","1.07769","42.68427"
"187.10000","1.07781","42.56986"
"187.20000","1.07793","42.59979"
"187.30000","1.07806","42.38328"
"187.40000","1.07819","42.87877"
"187.50000","1.07833","42.91485"
"187.60000","1.07845","42.61123"
"187.70000","1.07859","42.80308"
"187.80000","1.07872","42.72475"
"187.90000","1.07885","42.67547"
"188.00000","1.07900","43.11198"
"188.10000","1.07912","42.89461"
"188.20000","1.07926","42.97117"
"188.30000","1.07939","42.86997"
"188.40000","1.07953","43.21759"
"188.50000","1.07965","43.28184"
"188.60000","1.07977","43.21671"
"188.70000","1.07990","42.84532"
"188.80000","1.08003","43.03542"
"188.90000","1.08016","42.85500"
"189.00000","1.08029","42.77404"
"189.10000","1.08042","42.68603"
"189.20000","1.08056","42.93245"
"189.30000","1.08069","42.89285"
"189.40000","1.08083","43.22991"
"189.50000","1.08095","43.25016"
"189.60000","1.08108","42.73003"
"189.70000","1.08123","43.03542"
"189.80000","1.08136","42.93421"
"189.90000","1.08149","42.98173"
"190.00000","1.08162","43.07590"
"190.10000","1.08175","43.11991"
"190.20000","1.08187","43.32848"
"190.30000","1.08200","43.25808"
"190.40000","1.08214","43.15775"
"190.50000","1.08226","43.28888"
"190.60000","1.08240","43.05830"
"190.70000","1.08252","43.76588"
"190.80000","1.08265","43.09350"
"190.90000","1.08279","43.03806"
"191.00000","1.08291","43.43585"
"191.10000","1.08305","43.03454"
"191.20000","1.08318","43.22111"
"191.30000","1.08331","43.02750"
"191.40000","1.08344","43.63563"
"191.50000","1.08357","43.34697"
"191.60000","1.08371","43.41649"
"191.70000","1.08384","43.46313"
"191.80000","1.08398","43.65851"
"191.90000","1.08410","43.31704"
"192.00000","1.08424","43.67699"
"192.10000","1.08437","43.29504"
"192.20000","1.08449","43.55290"
"192.30000","1.08463","43.47721"
"192.40000","1.08475","43.38657"
"192.50000","1.08488","43.29856"
"192.60000","1.08502","43.56346"
"192.70000","1.08516","43.61891"
"192.80000","1.08528","43.86533"
"192.90000","1.08541","44.00350"
"193.00000","1.08555","43.65059"
"193.10000","1.08568","43.45521"
"193.20000","1.08583","43.75884"
"193.30000","1.08595","43.47897"
"193.40000","1.08608","43.76236"
"193.50000","1.08621","43.63651"
"193.60000","1.08635","44.03078"
"193.70000","1.08647","43.81076"
"193.80000","1.08660","43.45873"
"193.90000","1.08672","43.59426"
"194.00000","1.08685","43.92253"
"194.10000","1.08698","44.10911"
"194.20000","1.08711","44.29568"
"194.30000","1.08723","43.93133"
"194.40000","1.08738","43.93485"
"194.50000","1.08750","43.90317"
"194.60000","1.08765","43.96829"
"194.70000","1.08778","44.05190"
"194.80000","1.08790","44.07038"
"194.90000","1.08804","44.19887"
"195.00000","1.08817","44.06334"
"195.10000","1.08830","43.97270"
"195.20000","1.08843","43.86357"
"195.30000","1.08855","43.89261"
"195.40000","1.08869","44.48138"
"195.50000","1.08882","44.02814"
"195.60000","1.08895","44.23056"
"195.70000","1.08907","44.57467"
"195.80000","1.08921","44.27808"
"195.90000","1.08934","43.65499"
"196.00000","1.08947","44.26048"
"196.10000","1.08961","43.74828"
"196.20000","1.08974","44.14871"
"196.30000","1.08988","44.22792"
"196.40000","1.09001","44.04662"
"196.50000","1.09014","44.39777"
"196.60000","1.09027","44.24640"
"196.70000","1.09041","44.23672"
"196.80000","1.09054","44.35641"
"196.90000","1.09067","44.30536"
"197.00000","1.09080","44.67851"
"197.10000","1.09092","44.60635"
"197.20000","1.09104","44.47698"
"197.30000","1.09118","44.79820"
"197.40000","1.09131","44.30360"
"197.50000","1.09144","44.25696"
"197.60000","1.09157","44.41273"
"197.70000","1.09171","44.47081"
"197.80000","1.09184","44.75068"
"197.90000","1.09198","44.20855"
"198.00000","1.09211","44.11527"
"198.10000","1.09224","44.64155"
"198.20000","1.09238","44.78148"
"198.30000","1.09251","44.61603"
"198.40000","1.09265","44.61603"
"198.50000","1.09277","44.53594"
"198.60000","1.09290","44.83693"
"198.70000","1.09303","44.95662"
"198.80000","1.09316","44.49986"
"198.90000","1.09329","44.43297"
"199.00000","1.09342","44.89765"
"199.10000","1.09355","45.04198"
"199.20000","1.09367","44.77972"
"199.30000","1.09380","44.74892"
"199.40000","1.09394","44.92229"
"199.50000","1.09406","44.68379"
"199.60000","1.09421","44.82021"
"199.70000","1.09434","45.19248"
"199.80000","1.09448","44.55530"
"199.90000","1.09461","44.57906"
"200.00000","1.09473","44.90557"
"200.10000","1.09487","45.10359"
"200.20000","1.09499","45.09479"
"200.30000","1.09513","44.71371"
"200.40000","1.09526","44.98918"
"200.50000","1.09539","44.99622"
"200.60000","1.09551","45.13791"
"200.70000","1.09564","44.86685"
"200.80000","1.09578","45.13263"
"200.90000","1.09590","45.09479"
"201.00000","1.09605","44.68907"
"201.10000","1.09618","45.04110"
"201.20000","1.09631","45.26640"
"201.30000","1.09645","45.18456"
"201.40000","1.09657","44.99446"
"201.50000","1.09671","45.05695"
"201.60000","1.09684","45.07807"
"201.70000","1.09698","45.25232"
"201.80000","1.09710","44.87917"
"201.90000","1.09724","44.85629"
"202.00000","1.09736","45.01118"
"202.10000","1.09748","45.29720"
"202.20000","1.09762","45.19952"
"202.30000","1.09773","45.19776"
"202.40000","1.09786","45.53131"
"202.50000","1.09800","45.25320"
"202.60000","1.09813","45.08686"
"202.70000","1.09827","45.47322"
"202.80000","1.09840","45.48378"
"202.90000","1.09853","44.97598"
"203.00000","1.09867","45.81205"
"203.10000","1.09881","45.45034"
"203.20000","1.09894","45.11327"
"203.30000","1.09908","45.59027"
"203.40000","1.09921","45.34473"
"203.50000","1.09933","45.41513"
"203.60000","1.09947","45.63603"
"203.70000","1.09959","45.55154"
"203.80000","1.09972","45.19600"
"203.90000","1.09985","45.64395"
"204.00000","1.09997","45.53394"
"204.10000","1.10011","45.21888"
"204.20000","1.10024","45.54978"
"204.30000","1.10037","45.75044"
"204.40000","1.10049","45.58147"
"204.50000","1.10063","45.53131"
"204.60000","1.10077","45.69060"
"204.70000","1.10090","45.69587"
"204.80000","1.10104","45.95022"
"204.90000","1.10117","45.35617"
"205.00000","1.10131","45.95374"
"205.10000","1.10144","46.00478"
"205.20000","1.10155","45.95110"
"205.30000","1.10169","45.85693"
"205.40000","1.10182","46.04351"
"205.50000","1.10195","45.81909"
"205.60000","1.10208","45.82965"
"205.70000","1.10221","46.27497"
"205.80000","1.10233","45.40018"
"205.90000","1.10247","45.91149"
"206.00000","1.10261","46.25648"
"206.10000","1.10273","45.99950"
"206.20000","1.10287","45.84725"
"206.30000","1.10300","45.90797"
"206.40000","1.10314","46.04790"
"206.50000","1.10327","45.87541"
"206.60000","1.10341","45.63075"
"206.70000","1.10353","46.04614"
"206.80000","1.10366","45.98542"
"206.90000","1.10380","45.65892"
"207.00000","1.10392","45.88245"
"207.10000","1.10406","45.94670"
"207.20000","1.10418","46.09719"
"207.30000","1.10430","46.15352"
"207.40000","1.10444","46.15704"
"207.50000","1.10457","46.22744"
"207.60000","1.10470","46.20984"
"207.70000","1.10483","45.88773"
"207.80000","1.10496","46.16935"
"207.90000","1.10510","46.53106"
"208.00000","1.10523","46.13591"
"208.10000","1.10536","46.36297"
"208.20000","1.10549","46.43954"
"208.30000","1.10564","45.93790"
"208.40000","1.10576","46.54603"
"208.50000","1.10590","46.03470"
"208.60000","1.10603","46.04262"
"208.70000","1.10614","46.08839"
"208.80000","1.10629","46.52402"
"208.90000","1.10641","46.38761"
"209.00000","1.10653","46.39025"
"209.10000","1.10667","45.80501"
"209.20000","1.10679","46.16144"
"209.30000","1.10693","46.38497"
"209.40000","1.10706","46.22216"
"209.50000","1.10720","46.67276"
"209.60000","1.10732","46.37705"
"209.70000","1.10747","46.41490"
"209.80000","1.10760","46.84085"
"209.90000","1.10772","46.34801"
"210.00000","1.10786","46.47474"
"210.10000","1.10799","47.02391"
"210.20000","1.10813","46.47474"
"210.30000","1.10826","46.33393"
"210.40000","1.10839","46.34449"
"210.50000","1.10851","46.58035"
"210.60000","1.10863","46.33657"
"210.70000","1.10877","46.98606"
"210.80000","1.10890","46.53019"
"210.90000","1.10904","46.53019"
"211.00000","1.10916","46.94382"
"211.10000","1.10929","46.82765"
"211.20000","1.10943","46.79949"
"211.30000","1.10955","46.70620"
"211.40000","1.10969","46.39378"
"211.50000","1.10983","47.11543"
"211.60000","1.10996","46.69212"
"211.70000","1.11010","46.28465"
"211.80000","1.11023","46.99838"
"211.90000","1.11035","46.97110"
"212.00000","1.11048","47.28793"
"212.10000","1.11061","46.73172"
"212.20000","1.11073","46.85317"
"212.30000","1.11086","47.12159"
"212.40000","1.11099","46.69036"
"212.50000","1.11112","46.78893"
"212.60000","1.11126","47.06175"
"212.70000","1.11139","46.89454"
"212.80000","1.11153","46.92006"
"212.90000","1.11166","47.27473"
"213.00000","1.11180","47.11104"
"213.10000","1.11193","47.15680"
"213.20000","1.11206","46.64195"
"213.30000","1.11220","47.21048"
"213.40000","1.11232","46.56803"
"213.50000","1.11247","46.97110"
"213.60000","1.11259","47.05823"
"213.70000","1.11272","46.71412"
"213.80000","1.11285","47.43578"
"213.90000","1.11296","47.09079"
"214.00000","1.11310","47.00102"
"214.10000","1.11323","47.40850"
"214.20000","1.11337","47.06615"
"214.30000","1.11349","47.06439"
"214.40000","1.11363","47.63292"
"214.50000","1.11376","47.33545"
"214.60000","1.11390","47.20960"
"214.70000","1.11403","47.48682"
"214.80000","1.11415","46.98430"
"214.90000","1.11429","47.21928"
"215.00000","1.11442","47.15064"
"215.10000","1.11455","47.12776"
"215.20000","1.11469","47.45514"
"215.30000","1.11481","47.52907"
"215.40000","1.11495","47.34249"
"215.50000","1.11508","47.59948"
"215.60000","1.11521","47.51587"
"215.70000","1.11533","47.49298"
"215.80000","1.11546","47.68660"
"215.90000","1.11560","47.55635"
"216.00000","1.11572","47.30201"
"216.10000","1.11587","47.50883"
"216.20000","1.11599","47.79045"
"216.30000","1.11611","47.31521"
"216.40000","1.11626","47.74645"
"216.50000","1.11638","47.05119"
"216.60000","1.11652","47.64172"
"216.70000","1.11665","47.77285"
"216.80000","1.11678","47.68660"
"216.90000","1.11691","47.75173"
"217.00000","1.11704","47.33985"
"217.10000","1.11717","47.89958"
"217.20000","1.11729","47.24569"
"217.30000","1.11743","47.89606"
"217.40000","1.11755","47.94974"
"217.50000","1.11770","47.97614"
"217.60000","1.11782","47.91982"
"217.70000","1.11795","47.80365"
"217.80000","1.11809","47.52555"
"217.90000","1.11822","47.85998"
"218.00000","1.11835","47.92246"
"218.10000","1.11849","48.28857"
"218.20000","1.11863","47.86526"
"218.30000","1.11876","47.86350"
"218.40000","1.11890","47.83973"
"218.50000","1.11902","48.28153"
"218.60000","1.11914","48.17856"
"218.70000","1.11928","47.88726"
"218.80000","1.11941","48.22432"
"218.90000","1.11953","47.99463"
"219.00000","1.11967","47.93214"
"219.10000","1.11979","48.24369"
"219.20000","1.11992","47.89166"
"219.30000","1.12005","48.25777"
"219.40000","1.12019","47.97790"
"219.50000","1.12032","47.93126"
"219.60000","1.12045","48.62124"
"219.70000","1.12059","48.71277"
"219.80000","1.12072","48.17328"
"219.90000","1.12086","48.40914"
"220.00000","1.12098","48.61860"
"220.10000","1.12112","48.01135"
"220.20000","1.12125","48.31057"
"220.30000","1.12139","48.25953"
"220.40000","1.12151","48.72156"
"220.50000","1.12164","48.15392"
"220.60000","1.12176","48.45490"
"220.70000","1.12190","48.17064"
"220.80000","1.12202","48.10903"
"220.90000","1.12215","48.57107"
"221.00000","1.12228","48.51827"
"221.10000","1.12242","48.48835"
"221.20000","1.12255","48.79197"
"221.30000","1.12269","48.59748"
"221.40000","1.12282","49.04631"
"221.50000","1.12294","48.71980"
"221.60000","1.12309","48.56403"
"221.70000","1.12321","48.76645"
"221.80000","1.12335","49.07183"
"221.90000","1.12348","48.57195"
"222.00000","1.12361","48.26921"
"222.10000","1.12373","49.06128"
"222.20000","1.12386","48.99263"
"222.30000","1.12399","48.69868"
"222.40000","1.12411","48.60452"
"222.50000","1.12425","48.48131"
"222.60000","1.12438","48.62828"
"222.70000","1.12451","48.67844"
"222.80000","1.12465","48.86326"
"222.90000","1.12477","48.53499"
"223.00000","1.12491","48.70572"
"223.10000","1.12504","49.10968"
"223.20000","1.12518","49.13872"
"223.30000","1.12531","48.79989"
"223.40000","1.12545","49.16953"
"223.50000","1.12557","48.83950"
"223.60000","1.12570","49.42122"
"223.70000","1.12583","49.17656"
"223.80000","1.12595","49.15896"
"223.90000","1.12609","49.04719"
"224.00000","1.12622","49.03575"
"224.10000","1.12634","49.16336"
"224.20000","1.12648","49.17921"
"224.30000","1.12661","48.99439"
"224.40000","1.12674","49.04895"
"224.50000","1.12688","48.42410"
"224.60000","1.12702","49.10176"
"224.70000","1.12714","49.07095"
"224.80000","1.12729","49.44323"
"224.90000","1.12741","49.18008"
"225.00000","1.12754","49.04719"
"225.10000","1.12768","49.61572"
"225.20000","1.12780","49.27865"
"225.30000","1.12794","49.28393"
"225.40000","1.12807","49.08328"
"225.50000","1.12819","49.20296"
"225.60000","1.12832","49.44147"
"225.70000","1.12845","49.20032"
"225.80000","1.12858","49.45467"
"225.90000","1.12871","49.73453"
"226.00000","1.12884","49.54355"
"226.10000","1.12898","49.35346"
"226.20000","1.12911","49.28481"
"226.30000","1.12925","49.00319"
"226.40000","1.12938","49.68788"
"226.50000","1.12952","49.24345"
"226.60000","1.12965","49.62100"
"226.70000","1.12978","49.52067"
"226.80000","1.12992","49.88414"
"226.90000","1.13004","49.49075"
"227.00000","1.13017","49.73013"
"227.10000","1.13030","49.48811"
"227.20000","1.13041","49.94223"
"227.30000","1.13054","49.84190"
"227.40000","1.13068","49.71341"
"227.50000","1.13082","49.81990"
"227.60000","1.13094","49.75301"
"227.70000","1.13108","50.01703"
"227.80000","1.13121","49.60252"
"227.90000","1.13135","49.81022"
"228.00000","1.13149","50.02847"
"228.10000","1.13162","49.83750"
"228.20000","1.13176","49.99767"
"228.30000","1.13190","49.71781"
"228.40000","1.13202","49.99943"
"228.50000","1.13214","49.74157"
