Specimen properties : Specimen label,"orgn_80_NA_2_wblk_3ptbnd_run3"
"6.30000","0.80441","15.07288"
"6.40000","0.80453","14.99719"
"6.50000","0.80466","15.18025"
"6.60000","0.80479","14.64252"
"6.70000","0.80491","15.03591"
"6.80000","0.80506","14.86430"
"6.90000","0.80518","15.26033"
"7.00000","0.80531","14.31513"
"7.10000","0.80545","15.19961"
"7.20000","0.80559","14.62668"
"7.30000","0.80573","14.47355"
"7.40000","0.80585","14.95935"
"7.50000","0.80599","15.11072"
"7.60000","0.80610","14.46563"
"7.70000","0.80625","15.15825"
"7.80000","0.80637","14.83438"
"7.90000","0.80649","14.84846"
"8.00000","0.80663","15.10016"
"8.10000","0.80675","14.95671"
"8.20000","0.80688","14.81854"
"8.30000","0.80702","14.87750"
"8.40000","0.80714","15.15296"
"8.50000","0.80729","15.42843"
"8.60000","0.80742","15.08608"
"8.70000","0.80756","15.19169"
"8.80000","0.80770","15.13008"
"8.90000","0.80783","14.72701"
"9.00000","0.80796","15.13448"
"9.10000","0.80810","14.65484"
"9.20000","0.80823","15.34042"
"9.30000","0.80835","15.16353"
"9.40000","0.80849","15.24977"
"9.50000","0.80861","15.21897"
"9.60000","0.80874","15.35362"
"9.70000","0.80886","14.99895"
"9.80000","0.80899","15.15649"
"9.90000","0.80911","15.28233"
"10.00000","0.80925","15.43635"
"10.10000","0.80939","14.86958"
"10.20000","0.80952","15.00247"
"10.30000","0.80966","14.88454"
"10.40000","0.80979","15.52436"
"10.50000","0.80992","15.28409"
"10.60000","0.81006","15.07464"
"10.70000","0.81019","15.09400"
"10.80000","0.81032","15.33338"
"10.90000","0.81045","15.12392"
"11.00000","0.81059","15.18729"
"11.10000","0.81071","14.93383"
"11.20000","0.81084","15.49707"
"11.30000","0.81097","15.58684"
"11.40000","0.81109","15.49003"
"11.50000","0.81123","15.70389"
"11.60000","0.81135","15.42843"
"11.70000","0.81148","15.36154"
"11.80000","0.81162","15.41787"
"11.90000","0.81175","15.14152"
"12.00000","0.81189","15.76021"
"12.10000","0.81202","15.26385"
"12.20000","0.81216","15.56748"
"12.30000","0.81229","15.23657"
"12.40000","0.81241","15.39938"
"12.50000","0.81254","15.12040"
"12.60000","0.81268","15.44691"
"12.70000","0.81281","15.51292"
"12.80000","0.81293","15.50235"
"12.90000","0.81308","15.58948"
"13.00000","0.81320","15.34306"
"13.10000","0.81332","15.42931"
"13.20000","0.81346","15.34482"
"13.30000","0.81358","15.86230"
"13.40000","0.81372","15.34658"
"13.50000","0.81385","15.57100"
"13.60000","0.81398","15.65285"
"13.70000","0.81411","15.97495"
"13.80000","0.81424","15.61060"
"13.90000","0.81438","16.11400"
"14.00000","0.81451","15.70917"
"14.10000","0.81465","15.60620"
"14.20000","0.81478","15.21457"
"14.30000","0.81492","15.68189"
"14.40000","0.81505","15.95207"
"14.50000","0.81517","15.81918"
"14.60000","0.81530","15.54636"
"14.70000","0.81542","16.15713"
"14.80000","0.81554","15.61236"
"14.90000","0.81569","15.84206"
"15.00000","0.81582","16.16329"
"15.10000","0.81595","15.87198"
"15.20000","0.81608","15.97231"
"15.30000","0.81622","15.90807"
"15.40000","0.81634","15.67749"
"15.50000","0.81649","15.77254"
"15.60000","0.81661","15.66957"
"15.70000","0.81674","16.18353"
"15.80000","0.81689","16.21521"
"15.90000","0.81701","15.60620"
"16.00000","0.81714","15.67925"
"16.10000","0.81727","15.98992"
"16.20000","0.81739","15.98816"
"16.30000","0.81753","16.26714"
"16.40000","0.81766","16.06296"
"16.50000","0.81779","15.86934"
"16.60000","0.81792","15.94591"
"16.70000","0.81806","15.93799"
"16.80000","0.81818","16.24601"
"16.90000","0.81831","15.65989"
"17.00000","0.81845","16.04976"
"17.10000","0.81857","16.01456"
"17.20000","0.81872","15.70037"
"17.30000","0.81885","15.87550"
"17.40000","0.81898","16.21169"
"17.50000","0.81911","16.21785"
"17.60000","0.81925","15.93535"
"17.70000","0.81937","16.29266"
"17.80000","0.81951","16.10960"
"17.90000","0.81964","16.23105"
"18.00000","0.81976","15.99343"
"18.10000","0.81990","15.92479"
"18.20000","0.82002","16.29090"
"18.30000","0.82015","15.83326"
"18.40000","0.82029","16.42995"
"18.50000","0.82041","16.14745"
"18.60000","0.82055","16.54436"
"18.70000","0.82068","16.54612"
"18.80000","0.82082","16.28210"
"18.90000","0.82094","16.12369"
"19.00000","0.82107","15.86406"
"19.10000","0.82121","16.31994"
"19.20000","0.82134","16.20201"
"19.30000","0.82148","16.54084"
"19.40000","0.82160","16.05240"
"19.50000","0.82174","15.87814"
"19.60000","0.82186","16.51356"
"19.70000","0.82198","16.06560"
"19.80000","0.82212","16.19233"
"19.90000","0.82224","16.18705"
"20.00000","0.82237","16.09464"
"20.10000","0.82251","15.96175"
"20.20000","0.82264","16.70365"
"20.30000","0.82277","16.20465"
"20.40000","0.82290","16.01280"
"20.50000","0.82304","16.35250"
"20.60000","0.82317","16.43611"
"20.70000","0.82332","16.37274"
"20.80000","0.82344","16.37890"
"20.90000","0.82358","16.66845"
"21.00000","0.82371","16.18001"
"21.10000","0.82383","16.43875"
"21.20000","0.82397","16.51532"
"21.30000","0.82409","16.28386"
"21.40000","0.82423","16.07528"
"21.50000","0.82435","16.14833"
"21.60000","0.82448","16.72565"
"21.70000","0.82460","16.60685"
"21.80000","0.82473","16.55404"
"21.90000","0.82488","16.84974"
"22.00000","0.82501","16.55668"
"22.10000","0.82515","16.80838"
"22.20000","0.82528","16.63501"
"22.30000","0.82540","16.92719"
"22.40000","0.82554","16.91927"
"22.50000","0.82566","16.55668"
"22.60000","0.82578","16.66141"
"22.70000","0.82592","16.45899"
"22.80000","0.82605","16.75558"
"22.90000","0.82618","16.43083"
"23.00000","0.82631","16.95799"
"23.10000","0.82645","16.77494"
"23.20000","0.82657","16.59716"
"23.30000","0.82670","16.78726"
"23.40000","0.82684","16.98527"
"23.50000","0.82697","16.42291"
"23.60000","0.82711","16.47835"
"23.70000","0.82723","16.58748"
"23.80000","0.82737","16.90079"
"23.90000","0.82751","16.92895"
"24.00000","0.82764","16.94831"
"24.10000","0.82777","16.56812"
"24.20000","0.82790","17.06184"
"24.30000","0.82803","16.69749"
"24.40000","0.82816","17.07504"
"24.50000","0.82830","16.82158"
"24.60000","0.82842","16.72301"
"24.70000","0.82854","16.61741"
"24.80000","0.82869","16.95975"
"24.90000","0.82881","16.89023"
"25.00000","0.82895","17.19561"
"25.10000","0.82908","17.12520"
"25.20000","0.82921","17.04248"
"25.30000","0.82934","16.63061"
"25.40000","0.82947","17.14809"
"25.50000","0.82961","17.06800"
"25.60000","0.82974","17.17537"
"25.70000","0.82988","17.31882"
"25.80000","0.83000","16.90431"
"25.90000","0.83015","17.34875"
"26.00000","0.83027","16.78638"
"26.10000","0.83039","17.15953"
"26.20000","0.83052","17.24842"
"26.30000","0.83065","17.21321"
"26.40000","0.83079","17.21850"
"26.50000","0.83092","17.19825"
"26.60000","0.83105","17.40067"
"26.70000","0.83117","17.47283"
"26.80000","0.83131","17.22906"
"26.90000","0.83144","17.34875"
"27.00000","0.83157","17.27746"
"27.10000","0.83171","17.42795"
"27.20000","0.83184","17.39627"
"27.30000","0.83198","17.17449"
"27.40000","0.83210","17.20793"
"27.50000","0.83223","17.18417"
"27.60000","0.83237","17.58196"
"27.70000","0.83250","17.46931"
"27.80000","0.83263","17.27658"
"27.90000","0.83276","17.66469"
"28.00000","0.83290","17.35403"
"28.10000","0.83302","17.60484"
"28.20000","0.83315","17.53796"
"28.30000","0.83328","17.55556"
"28.40000","0.83341","17.53268"
"28.50000","0.83354","17.38483"
"28.60000","0.83367","17.37691"
"28.70000","0.83380","17.57140"
"28.80000","0.83395","17.47019"
"28.90000","0.83407","17.25722"
"29.00000","0.83420","17.38043"
"29.10000","0.83434","17.29066"
"29.20000","0.83447","17.33114"
"29.30000","0.83460","17.52476"
"29.40000","0.83474","17.53972"
"29.50000","0.83486","17.58196"
"29.60000","0.83498","17.30210"
"29.70000","0.83512","17.39011"
"29.80000","0.83524","17.29066"
"29.90000","0.83536","17.31706"
"30.00000","0.83550","17.67965"
"30.10000","0.83563","17.56525"
"30.20000","0.83577","17.46051"
"30.30000","0.83590","17.90759"
"30.40000","0.83603","17.77118"
"30.50000","0.83616","17.54676"
"30.60000","0.83631","17.43675"
"30.70000","0.83643","17.51860"
"30.80000","0.83656","17.53532"
"30.90000","0.83670","18.01584"
"31.00000","0.83682","17.66821"
"31.10000","0.83696","17.73774"
"31.20000","0.83709","17.62157"
"31.30000","0.83721","17.58284"
"31.40000","0.83734","17.82927"
"31.50000","0.83747","17.86447"
"31.60000","0.83760","18.14169"
"31.70000","0.83773","17.83807"
"31.80000","0.83786","17.20001"
"31.90000","0.83799","18.05016"
"32.00000","0.83812","18.24202"
"32.10000","0.83826","17.58020"
"32.20000","0.83839","17.86711"
"32.30000","0.83854","17.86007"
"32.40000","0.83866","17.97096"
"32.50000","0.83878","17.98240"
"32.60000","0.83893","18.20593"
"32.70000","0.83905","17.68493"
"32.80000","0.83918","17.98592"
"32.90000","0.83932","18.23762"
"33.00000","0.83945","18.02200"
"33.10000","0.83957","17.49572"
"33.20000","0.83970","18.06512"
"33.30000","0.83983","17.99736"
"33.40000","0.83996","17.61541"
"33.50000","0.84011","17.77998"
"33.60000","0.84023","17.79054"
"33.70000","0.84037","18.12233"
"33.80000","0.84050","18.20505"
"33.90000","0.84062","18.09329"
"34.00000","0.84076","18.11705"
"34.10000","0.84089","18.22002"
"34.20000","0.84103","18.11705"
"34.30000","0.84116","17.82574"
"34.40000","0.84130","18.20593"
"34.50000","0.84142","18.53948"
"34.60000","0.84154","18.00440"
"34.70000","0.84168","18.14257"
"34.80000","0.84179","18.16721"
"34.90000","0.84193","18.22090"
"35.00000","0.84206","18.13113"
"35.10000","0.84218","18.20858"
"35.20000","0.84232","18.20593"
"35.30000","0.84245","18.23938"
"35.40000","0.84259","17.82574"
"35.50000","0.84273","18.18922"
"35.60000","0.84286","18.65917"
"35.70000","0.84299","18.41891"
"35.80000","0.84313","18.36171"
"35.90000","0.84326","18.13993"
"36.00000","0.84338","18.36347"
"36.10000","0.84352","18.41099"
"36.20000","0.84364","18.58789"
"36.30000","0.84378","18.76390"
"36.40000","0.84391","18.06160"
"36.50000","0.84403","18.49636"
"36.60000","0.84416","18.68294"
"36.70000","0.84429","18.74190"
"36.80000","0.84443","18.38371"
"36.90000","0.84456","18.14169"
"37.00000","0.84470","18.58437"
"37.10000","0.84482","18.54036"
"37.20000","0.84496","18.42243"
"37.30000","0.84510","18.41099"
"37.40000","0.84522","18.49020"
"37.50000","0.84536","18.15489"
"37.60000","0.84548","18.52012"
"37.70000","0.84562","18.50868"
"37.80000","0.84575","18.32651"
"37.90000","0.84587","18.54652"
"38.00000","0.84600","18.50604"
"38.10000","0.84613","18.46644"
"38.20000","0.84627","18.57381"
"38.30000","0.84639","18.63541"
"38.40000","0.84652","18.25082"
"38.50000","0.84666","18.65741"
"38.60000","0.84678","18.71374"
"38.70000","0.84693","18.95400"
"38.80000","0.84705","19.14145"
"38.90000","0.84719","18.56764"
"39.00000","0.84732","18.45148"
"39.10000","0.84744","19.10009"
"39.20000","0.84758","18.67501"
"39.30000","0.84771","18.78590"
"39.40000","0.84785","18.79911"
"39.50000","0.84797","18.36171"
"39.60000","0.84811","18.52540"
"39.70000","0.84824","18.84927"
"39.80000","0.84836","18.83167"
"39.90000","0.84850","18.64069"
"40.00000","0.84862","18.77798"
"40.10000","0.84876","18.86687"
"40.20000","0.84889","18.69174"
"40.30000","0.84901","18.61077"
"40.40000","0.84915","19.02088"
"40.50000","0.84928","18.62485"
"40.60000","0.84942","18.84399"
"40.70000","0.84956","19.08073"
"40.80000","0.84969","19.38259"
"40.90000","0.84982","19.02088"
"41.00000","0.84996","18.87479"
"41.10000","0.85008","19.11241"
"41.20000","0.85020","19.32187"
"41.30000","0.85034","19.00240"
"41.40000","0.85046","18.80791"
"41.50000","0.85058","18.90823"
"41.60000","0.85073","19.17841"
"41.70000","0.85085","19.03408"
"41.80000","0.85098","19.23562"
"41.90000","0.85112","19.39315"
"42.00000","0.85126","19.28315"
"42.10000","0.85139","19.14145"
"42.20000","0.85153","19.12209"
"42.30000","0.85165","19.04024"
"42.40000","0.85178","19.34387"
"42.50000","0.85192","19.07633"
"42.60000","0.85205","19.29898"
"42.70000","0.85219","19.22682"
"42.80000","0.85231","19.45916"
"42.90000","0.85245","18.79735"
"43.00000","0.85258","19.42132"
"43.10000","0.85270","18.94168"
"43.20000","0.85282","19.24794"
"43.30000","0.85295","19.47940"
"43.40000","0.85309","19.32099"
"43.50000","0.85322","19.94408"
"43.60000","0.85337","19.37731"
"43.70000","0.85349","19.35795"
"43.80000","0.85361","19.21626"
"43.90000","0.85376","19.16873"
"44.00000","0.85388","19.38875"
"44.10000","0.85401","19.27258"
"44.20000","0.85415","18.99272"
"44.30000","0.85427","19.62197"
"44.40000","0.85441","19.55685"
"44.50000","0.85454","19.34915"
"44.60000","0.85467","19.47500"
"44.70000","0.85479","20.03033"
"44.80000","0.85493","19.54101"
"44.90000","0.85506","19.34123"
"45.00000","0.85519","19.55773"
"45.10000","0.85533","19.50404"
"45.20000","0.85545","19.51548"
"45.30000","0.85559","19.54717"
"45.40000","0.85572","19.67830"
"45.50000","0.85584","19.88864"
"45.60000","0.85598","19.10713"
"45.70000","0.85613","19.92824"
"45.80000","0.85626","19.73198"
"45.90000","0.85639","19.87983"
"46.00000","0.85653","19.80767"
"46.10000","0.85664","19.73814"
"46.20000","0.85678","19.73286"
"46.30000","0.85690","19.51460"
"46.40000","0.85702","19.61493"
"46.50000","0.85716","19.85871"
"46.60000","0.85728","19.65981"
"46.70000","0.85742","19.43364"
"46.80000","0.85755","20.28819"
"46.90000","0.85768","19.55949"
"47.00000","0.85782","19.99864"
"47.10000","0.85795","19.76191"
"47.20000","0.85809","19.70910"
"47.30000","0.85822","20.00480"
"47.40000","0.85836","20.03121"
"47.50000","0.85848","19.93968"
"47.60000","0.85862","19.70470"
"47.70000","0.85875","19.59557"
"47.80000","0.85887","19.80063"
"47.90000","0.85901","19.89920"
"48.00000","0.85914","19.74782"
"48.10000","0.85927","19.53925"
"48.20000","0.85940","20.02769"
"48.30000","0.85952","19.62021"
"48.40000","0.85965","20.22482"
"48.50000","0.85978","19.97664"
"48.60000","0.85992","20.06465"
"48.70000","0.86005","19.80503"
"48.80000","0.86019","19.93440"
"48.90000","0.86032","19.99072"
"49.00000","0.86044","20.10161"
"49.10000","0.86058","20.17378"
"49.20000","0.86071","20.17290"
"49.30000","0.86084","19.76894"
"49.40000","0.86097","20.25475"
"49.50000","0.86111","20.44396"
"49.60000","0.86123","20.39556"
"49.70000","0.86136","20.04969"
"49.80000","0.86149","20.15442"
"49.90000","0.86161","20.51789"
"50.00000","0.86174","20.22306"
"50.10000","0.86187","19.93704"
"50.20000","0.86200","20.20106"
"50.30000","0.86214","20.25299"
"50.40000","0.86226","20.39556"
"50.50000","0.86241","20.26266"
"50.60000","0.86255","20.40700"
"50.70000","0.86268","20.65254"
"50.80000","0.86281","20.31195"
"50.90000","0.86295","19.86135"
"51.00000","0.86307","20.42108"
"51.10000","0.86320","20.72822"
"51.20000","0.86334","20.26443"
"51.30000","0.86346","20.32251"
"51.40000","0.86360","20.05673"
"51.50000","0.86372","20.42020"
"51.60000","0.86385","20.27763"
"51.70000","0.86399","20.68246"
"51.80000","0.86411","20.56981"
"51.90000","0.86423","20.76254"
"52.00000","0.86438","20.58389"
"52.10000","0.86452","20.83911"
"52.20000","0.86465","20.03209"
"52.30000","0.86478","20.54869"
"52.40000","0.86492","20.29787"
"52.50000","0.86504","20.33835"
"52.60000","0.86518","20.66486"
"52.70000","0.86530","20.57245"
"52.80000","0.86542","20.73614"
"52.90000","0.86556","20.61469"
"53.00000","0.86569","20.52405"
"53.10000","0.86582","20.64550"
"53.20000","0.86595","20.60941"
"53.30000","0.86607","20.78631"
"53.40000","0.86621","20.52757"
"53.50000","0.86635","20.82239"
"53.60000","0.86648","20.51437"
"53.70000","0.86661","20.90776"
"53.80000","0.86675","20.76695"
"53.90000","0.86688","20.73526"
"54.00000","0.86702","20.55749"
"54.10000","0.86714","20.84087"
"54.20000","0.86727","20.81271"
"54.30000","0.86741","20.91656"
"54.40000","0.86754","21.50445"
"54.50000","0.86767","20.66398"
"54.60000","0.86779","20.72382"
"54.70000","0.86793","20.68862"
"54.80000","0.86804","21.11634"
"54.90000","0.86818","20.87784"
"55.00000","0.86831","21.13218"
"55.10000","0.86844","20.74846"
"55.20000","0.86858","20.58037"
"55.30000","0.86870","20.66310"
"55.40000","0.86883","20.82503"
"55.50000","0.86897","20.94824"
"55.60000","0.86910","20.81887"
"55.70000","0.86923","20.94472"
"55.80000","0.86937","20.87872"
"55.90000","0.86950","21.07057"
"56.00000","0.86963","21.07937"
"56.10000","0.86976","21.24482"
"56.20000","0.86989","20.67894"
"56.30000","0.87001","20.99401"
"56.40000","0.87015","20.95880"
"56.50000","0.87028","21.21930"
"56.60000","0.87040","21.30203"
"56.70000","0.87054","20.79863"
"56.80000","0.87066","21.04329"
"56.90000","0.87080","21.35483"
"57.00000","0.87093","21.03625"
"57.10000","0.87105","20.80919"
"57.20000","0.87121","21.10753"
"57.30000","0.87135","21.28971"
"57.40000","0.87147","21.31699"
"57.50000","0.87160","21.19378"
"57.60000","0.87174","21.04857"
"57.70000","0.87186","20.71326"
"57.80000","0.87201","21.21138"
"57.90000","0.87213","21.45692"
"58.00000","0.87224","21.21666"
"58.10000","0.87238","21.59862"
"58.20000","0.87251","21.45956"
"58.30000","0.87264","21.03009"
"58.40000","0.87277","21.55021"
"58.50000","0.87291","21.75439"
"58.60000","0.87304","21.36187"
"58.70000","0.87317","21.21930"
"58.80000","0.87331","21.60742"
"58.90000","0.87343","21.40324"
"59.00000","0.87358","21.55637"
"59.10000","0.87371","21.13218"
"59.20000","0.87385","21.29763"
"59.30000","0.87398","21.51061"
"59.40000","0.87409","21.65846"
"59.50000","0.87423","21.00281"
"59.60000","0.87436","21.95152"
"59.70000","0.87449","21.65582"
"59.80000","0.87461","21.89080"
"59.90000","0.87473","21.36363"
"60.00000","0.87487","21.46396"
"60.10000","0.87500","21.36892"
"60.20000","0.87514","21.51149"
"60.30000","0.87527","21.32227"
"60.40000","0.87541","21.70246"
"60.50000","0.87554","21.28267"
"60.60000","0.87568","21.85032"
"60.70000","0.87581","21.35483"
"60.80000","0.87595","21.84063"
"60.90000","0.87607","21.44636"
"61.00000","0.87620","21.77639"
"61.10000","0.87634","21.90400"
"61.20000","0.87646","21.44724"
"61.30000","0.87660","21.84944"
"61.40000","0.87672","21.75439"
"61.50000","0.87684","21.81247"
"61.60000","0.87699","21.66726"
"61.70000","0.87711","21.61886"
"61.80000","0.87723","21.93128"
"61.90000","0.87737","21.24747"
"62.00000","0.87750","22.06681"
"62.10000","0.87765","21.79047"
"62.20000","0.87778","21.93568"
"62.30000","0.87791","21.74471"
"62.40000","0.87804","21.42348"
"62.50000","0.87817","21.67782"
"62.60000","0.87830","21.81423"
"62.70000","0.87842","22.14778"
"62.80000","0.87856","21.92512"
"62.90000","0.87868","21.99377"
"63.00000","0.87882","21.80455"
"63.10000","0.87895","21.97441"
"63.20000","0.87906","21.68134"
"63.30000","0.87920","22.30795"
"63.40000","0.87933","21.81511"
"63.50000","0.87947","21.80367"
"63.60000","0.87961","22.16010"
"63.70000","0.87974","21.69542"
"63.80000","0.87986","21.98585"
"63.90000","0.87999","21.99729"
"64.00000","0.88013","22.05713"
"64.10000","0.88025","22.07385"
"64.20000","0.88040","21.86880"
"64.30000","0.88052","22.05537"
"64.40000","0.88066","21.95504"
"64.50000","0.88079","22.34228"
"64.60000","0.88091","21.79223"
"64.70000","0.88104","22.41268"
"64.80000","0.88117","22.66790"
"64.90000","0.88130","22.53061"
"65.00000","0.88143","22.14690"
"65.10000","0.88156","22.04569"
"65.20000","0.88170","21.90488"
"65.30000","0.88182","22.36428"
"65.40000","0.88196","22.38452"
"65.50000","0.88209","22.36516"
"65.60000","0.88223","22.17242"
"65.70000","0.88236","22.31939"
"65.80000","0.88250","22.38540"
"65.90000","0.88263","22.32731"
"66.00000","0.88276","22.42236"
"66.10000","0.88289","22.51301"
"66.20000","0.88301","22.49101"
"66.30000","0.88315","21.98057"
"66.40000","0.88327","22.79463"
"66.50000","0.88340","22.60982"
"66.60000","0.88353","22.71455"
"66.70000","0.88365","22.62918"
"66.80000","0.88380","22.41180"
"66.90000","0.88393","21.92952"
"67.00000","0.88405","22.47869"
"67.10000","0.88420","22.44788"
"67.20000","0.88433","22.61334"
"67.30000","0.88447","22.50421"
"67.40000","0.88460","22.35020"
"67.50000","0.88473","22.43468"
"67.60000","0.88486","22.37836"
"67.70000","0.88500","22.67054"
"67.80000","0.88512","22.71895"
"67.90000","0.88525","22.70663"
"68.00000","0.88538","22.43468"
"68.10000","0.88550","22.65910"
"68.20000","0.88564","22.49805"
"68.30000","0.88577","22.72071"
"68.40000","0.88589","22.37572"
"68.50000","0.88603","22.67230"
"68.60000","0.88616","23.16778"
"68.70000","0.88630","22.92840"
"68.80000","0.88643","22.52357"
"68.90000","0.88657","22.44524"
"69.00000","0.88669","22.98121"
"69.10000","0.88684","22.47341"
"69.20000","0.88696","23.01025"
"69.30000","0.88709","22.99529"
"69.40000","0.88723","22.89232"
"69.50000","0.88735","22.47165"
"69.60000","0.88748","23.18891"
"69.70000","0.88761","22.45229"
"69.80000","0.88773","23.02169"
"69.90000","0.88786","22.74975"
"70.00000","0.88799","23.06130"
"70.10000","0.88813","22.80959"
"70.20000","0.88826","23.04105"
"70.30000","0.88840","22.99969"
"70.40000","0.88852","22.87120"
"70.50000","0.88865","22.50685"
"70.60000","0.88880","22.64414"
"70.70000","0.88893","23.09914"
"70.80000","0.88906","22.83864"
"70.90000","0.88920","23.02257"
"71.00000","0.88933","22.64414"
"71.10000","0.88946","22.97681"
"71.20000","0.88958","23.06042"
"71.30000","0.88971","23.18187"
"71.40000","0.88984","22.50861"
"71.50000","0.88997","22.77967"
"71.60000","0.89010","23.06306"
"71.70000","0.89022","23.02873"
"71.80000","0.89036","22.82015"
"71.90000","0.89048","23.13698"
"72.00000","0.89063","22.93984"
"72.10000","0.89076","22.96449"
"72.20000","0.89089","23.36844"
"72.30000","0.89103","22.77087"
"72.40000","0.89115","23.31564"
"72.50000","0.89129","23.00497"
"72.60000","0.89142","23.22059"
"72.70000","0.89155","23.34644"
"72.80000","0.89167","23.11146"
"72.90000","0.89181","23.23555"
"73.00000","0.89194","22.97241"
"73.10000","0.89206","23.30684"
"73.20000","0.89219","23.19155"
"73.30000","0.89231","23.05777"
"73.40000","0.89244","22.89496"
"73.50000","0.89259","23.05338"
"73.60000","0.89271","23.03841"
"73.70000","0.89285","23.07802"
"73.80000","0.89299","23.30948"
"73.90000","0.89312","23.45997"
"74.00000","0.89326","23.64478"
"74.10000","0.89339","23.02609"
"74.20000","0.89351","23.43180"
"74.30000","0.89366","23.03401"
"74.40000","0.89379","23.43797"
"74.50000","0.89391","23.44853"
"74.60000","0.89404","23.56998"
"74.70000","0.89415","23.18979"
"74.80000","0.89428","23.61838"
"74.90000","0.89442","23.53741"
"75.00000","0.89455","23.06658"
"75.10000","0.89469","23.91144"
"75.20000","0.89483","23.70815"
"75.30000","0.89496","23.28659"
"75.40000","0.89509","24.08130"
"75.50000","0.89523","23.48461"
"75.60000","0.89536","23.38692"
"75.70000","0.89548","23.53214"
"75.80000","0.89563","23.51101"
"75.90000","0.89576","23.52157"
"76.00000","0.89589","23.06130"
"76.10000","0.89602","23.49605"
"76.20000","0.89615","23.27251"
"76.30000","0.89627","23.62014"
"76.40000","0.89640","23.84808"
"76.50000","0.89653","23.57262"
"76.60000","0.89665","23.29715"
"76.70000","0.89679","23.95985"
"76.80000","0.89692","23.73807"
"76.90000","0.89705","23.72223"
"77.00000","0.89719","23.67031"
"77.10000","0.89732","23.94137"
"77.20000","0.89746","23.41157"
"77.30000","0.89759","24.03378"
"77.40000","0.89773","23.50573"
"77.50000","0.89785","23.87360"
"77.60000","0.89799","24.05578"
"77.70000","0.89811","23.59550"
"77.80000","0.89824","23.86392"
"77.90000","0.89837","23.95105"
"78.00000","0.89850","23.89296"
"78.10000","0.89864","24.09450"
"78.20000","0.89876","23.64742"
"78.30000","0.89889","23.83664"
"78.40000","0.89903","23.56205"
"78.50000","0.89915","24.26699"
"78.60000","0.89928","24.12002"
"78.70000","0.89942","23.71607"
"78.80000","0.89954","23.81728"
"78.90000","0.89968","23.70111"
"79.00000","0.89981","24.11826"
"79.10000","0.89994","24.17371"
"79.20000","0.90007","23.69847"
"79.30000","0.90022","23.99065"
"79.40000","0.90034","24.32244"
"79.50000","0.90046","24.17811"
"79.60000","0.90060","24.09098"
"79.70000","0.90072","23.84456"
"79.80000","0.90086","23.76183"
"79.90000","0.90098","24.29692"
"80.00000","0.90110","24.15787"
"80.10000","0.90125","24.24323"
"80.20000","0.90138","24.54598"
"80.30000","0.90151","24.14731"
"80.40000","0.90164","24.52133"
"80.50000","0.90178","24.51782"
"80.60000","0.90191","24.52926"
"80.70000","0.90206","24.32508"
"80.80000","0.90218","24.18251"
"80.90000","0.90232","23.89208"
"81.00000","0.90245","23.97481"
"81.10000","0.90258","24.29956"
"81.20000","0.90270","24.07250"
"81.30000","0.90283","24.29516"
