Specimen properties : Specimen label,"orgn_80_NA_2_wblk_3ptbnd_run1"
Maximum Load : Flexure extension at Maximum Load,"1.50294",in
Maximum Load : Maximum Load,"131.18347",lbf

Time,Extension,Load
(s),(in),(lbf)
"149.80000","0.91607","36.05380"
"149.90000","0.91620","36.01244"
"150.00000","0.91634","36.15853"
"150.10000","0.91646","36.06437"
"150.20000","0.91659","36.04588"
"150.30000","0.91672","36.25446"
"150.40000","0.91685","36.12333"
"150.50000","0.91699","36.22190"
"150.60000","0.91712","35.75546"
"150.70000","0.91726","36.47624"
"150.80000","0.91738","35.90771"
"150.90000","0.91751","36.09605"
"151.00000","0.91765","35.94204"
"151.10000","0.91777","36.58009"
"151.20000","0.91789","36.32311"
"151.30000","0.91804","36.47008"
"151.40000","0.91818","36.12949"
"151.50000","0.91829","36.75786"
"151.60000","0.91842","36.64433"
"151.70000","0.91855","36.56425"
"151.80000","0.91868","36.22102"
"151.90000","0.91881","36.21134"
"152.00000","0.91895","36.14093"
"152.10000","0.91908","36.46392"
"152.20000","0.91922","36.28087"
"152.30000","0.91934","36.58449"
"152.40000","0.91948","36.33455"
"152.50000","0.91962","36.46920"
"152.60000","0.91975","36.45336"
"152.70000","0.91988","36.90747"
"152.80000","0.92001","36.48944"
"152.90000","0.92014","36.85203"
"153.00000","0.92026","36.36623"
"153.10000","0.92040","36.39263"
"153.20000","0.92052","36.36447"
"153.30000","0.92064","36.53784"
"153.40000","0.92079","36.66545"
"153.50000","0.92091","36.72970"
"153.60000","0.92105","36.39087"
"153.70000","0.92118","36.90395"
"153.80000","0.92132","36.68394"
"153.90000","0.92145","36.75698"
"154.00000","0.92159","37.01484"
"154.10000","0.92172","36.37503"
"154.20000","0.92187","37.29471"
"154.30000","0.92199","37.04301"
"154.40000","0.92211","36.39087"
"154.50000","0.92225","36.46480"
"154.60000","0.92237","36.77810"
"154.70000","0.92249","36.74994"
"154.80000","0.92264","37.06061"
"154.90000","0.92276","36.85203"
"155.00000","0.92289","36.78338"
"155.10000","0.92302","36.97612"
"155.20000","0.92316","37.38711"
"155.30000","0.92329","37.17062"
"155.40000","0.92342","37.17149"
"155.50000","0.92355","36.84675"
"155.60000","0.92368","36.97084"
"155.70000","0.92383","36.78867"
"155.80000","0.92395","36.92772"
"155.90000","0.92409","37.50769"
"156.00000","0.92421","36.97524"
"156.10000","0.92434","37.10109"
"156.20000","0.92448","36.96116"
"156.30000","0.92461","37.19350"
"156.40000","0.92474","36.83355"
"156.50000","0.92486","37.23662"
"156.60000","0.92500","37.03157"
"156.70000","0.92512","37.44344"
"156.80000","0.92525","37.02453"
"156.90000","0.92538","36.93916"
"157.00000","0.92551","37.27182"
"157.10000","0.92565","37.61329"
"157.20000","0.92578","37.30967"
"157.30000","0.92591","37.33695"
"157.40000","0.92605","37.27094"
"157.50000","0.92618","37.29999"
"157.60000","0.92632","37.32111"
"157.70000","0.92645","37.53057"
"157.80000","0.92658","37.48480"
"157.90000","0.92670","37.42408"
"158.00000","0.92683","37.31143"
"158.10000","0.92696","37.11605"
"158.20000","0.92708","37.38095"
"158.30000","0.92722","37.46368"
"158.40000","0.92734","37.91252"
"158.50000","0.92747","37.01572"
"158.60000","0.92762","37.63529"
"158.70000","0.92774","37.57193"
"158.80000","0.92788","37.60801"
"158.90000","0.92801","37.57809"
"159.00000","0.92815","37.33255"
"159.10000","0.92828","37.82363"
"159.20000","0.92842","37.68458"
"159.30000","0.92854","37.34399"
"159.40000","0.92867","37.80075"
"159.50000","0.92881","37.58073"
"159.60000","0.92893","37.86764"
"159.70000","0.92907","37.27799"
"159.80000","0.92920","37.47864"
"159.90000","0.92932","37.60009"
"160.00000","0.92946","38.01197"
"160.10000","0.92958","37.80955"
"160.20000","0.92971","37.71626"
"160.30000","0.92984","37.63001"
"160.40000","0.92998","37.96972"
"160.50000","0.93011","37.66786"
"160.60000","0.93024","37.75058"
"160.70000","0.93038","37.90372"
"160.80000","0.93050","37.89755"
"160.90000","0.93065","37.92924"
"161.00000","0.93077","38.01989"
"161.10000","0.93091","37.93980"
"161.20000","0.93104","38.12022"
"161.30000","0.93116","38.19502"
"161.40000","0.93130","37.64410"
"161.50000","0.93142","38.23814"
"161.60000","0.93155","37.92044"
"161.70000","0.93168","38.13606"
"161.80000","0.93181","38.19766"
"161.90000","0.93194","38.09821"
"162.00000","0.93208","38.16950"
"162.10000","0.93222","37.92660"
"162.20000","0.93234","38.44232"
"162.30000","0.93248","38.37368"
"162.40000","0.93260","38.14838"
"162.50000","0.93273","37.94244"
"162.60000","0.93288","38.30327"
"162.70000","0.93300","38.33319"
"162.80000","0.93314","37.89667"
"162.90000","0.93327","38.68698"
"163.00000","0.93340","38.30679"
"163.10000","0.93351","38.16422"
"163.20000","0.93364","37.83067"
"163.30000","0.93377","38.32703"
"163.40000","0.93390","38.25839"
"163.50000","0.93405","38.44144"
"163.60000","0.93417","38.32967"
"163.70000","0.93430","38.40272"
"163.80000","0.93445","38.08501"
"163.90000","0.93457","38.70986"
"164.00000","0.93471","38.45464"
"164.10000","0.93485","38.57169"
"164.20000","0.93498","38.78819"
"164.30000","0.93511","38.81195"
"164.40000","0.93525","38.20206"
"164.50000","0.93536","38.57697"
"164.60000","0.93549","38.11053"
"164.70000","0.93563","38.44760"
"164.80000","0.93575","38.62537"
"164.90000","0.93589","38.58929"
"165.00000","0.93601","38.28743"
"165.10000","0.93613","38.95804"
"165.20000","0.93627","38.80315"
"165.30000","0.93640","38.30151"
"165.40000","0.93653","38.69050"
"165.50000","0.93667","38.72130"
"165.60000","0.93681","38.63154"
"165.70000","0.93694","38.72746"
"165.80000","0.93708","38.82163"
"165.90000","0.93720","38.66146"
"166.00000","0.93732","39.18070"
"166.10000","0.93747","39.05661"
"166.20000","0.93759","38.92284"
"166.30000","0.93773","39.02669"
"166.40000","0.93786","38.89204"
"166.50000","0.93797","38.90084"
"166.60000","0.93811","38.84715"
"166.70000","0.93824","39.15870"
"166.80000","0.93837","39.10590"
"166.90000","0.93850","38.81019"
"167.00000","0.93863","39.04077"
"167.10000","0.93876","38.78731"
"167.20000","0.93890","38.64122"
"167.30000","0.93904","39.25991"
"167.40000","0.93916","39.02141"
"167.50000","0.93931","38.83307"
"167.60000","0.93944","39.22294"
"167.70000","0.93957","38.84187"
"167.80000","0.93970","39.48521"
"167.90000","0.93982","39.52217"
"168.00000","0.93995","39.35848"
"168.10000","0.94008","39.20182"
"168.20000","0.94022","38.79963"
"168.30000","0.94033","39.21150"
"168.40000","0.94047","39.37520"
"168.50000","0.94060","39.22735"
"168.60000","0.94073","39.65242"
"168.70000","0.94087","38.85683"
"168.80000","0.94099","39.04341"
"168.90000","0.94112","39.22470"
"169.00000","0.94127","39.08213"
"169.10000","0.94140","39.40952"
"169.20000","0.94154","39.83460"
"169.30000","0.94167","39.25991"
"169.40000","0.94180","39.32679"
"169.50000","0.94193","39.51601"
"169.60000","0.94207","39.49489"
"169.70000","0.94219","39.33559"
"169.80000","0.94231","39.53625"
"169.90000","0.94245","39.35848"
"170.00000","0.94257","39.56089"
"170.10000","0.94271","39.46761"
"170.20000","0.94284","39.39192"
"170.30000","0.94296","39.53537"
"170.40000","0.94311","39.87420"
"170.50000","0.94324","39.86100"
"170.60000","0.94337","39.76947"
"170.70000","0.94350","39.43592"
"170.80000","0.94364","39.48873"
"170.90000","0.94377","39.48785"
"171.00000","0.94391","39.67530"
"171.10000","0.94403","39.49049"
"171.20000","0.94415","39.45088"
"171.30000","0.94429","39.63306"
"171.40000","0.94442","39.78355"
"171.50000","0.94455","39.78267"
"171.60000","0.94468","39.96573"
"171.70000","0.94480","39.93492"
"171.80000","0.94494","39.57937"
"171.90000","0.94507","39.77739"
"172.00000","0.94521","39.91732"
"172.10000","0.94533","39.47729"
"172.20000","0.94547","39.67002"
"172.30000","0.94560","39.93492"
"172.40000","0.94573","39.67794"
"172.50000","0.94587","39.72019"
"172.60000","0.94599","39.66474"
"172.70000","0.94613","39.81611"
"172.80000","0.94626","40.04669"
"172.90000","0.94640","39.83460"
"173.00000","0.94652","39.95076"
"173.10000","0.94664","39.92612"
"173.20000","0.94677","40.32128"
"173.30000","0.94690","40.03701"
"173.40000","0.94704","39.99037"
"173.50000","0.94716","40.19983"
"173.60000","0.94729","40.06694"
"173.70000","0.94743","40.17870"
"173.80000","0.94756","40.37760"
"173.90000","0.94771","39.92964"
"174.00000","0.94783","39.72635"
"174.10000","0.94796","40.40048"
"174.20000","0.94810","40.01941"
"174.30000","0.94824","40.74283"
"174.40000","0.94836","40.02821"
"174.50000","0.94849","40.29047"
"174.60000","0.94862","40.10126"
"174.70000","0.94875","40.07662"
"174.80000","0.94889","40.06342"
"174.90000","0.94901","39.99213"
"175.00000","0.94912","40.41456"
"175.10000","0.94927","40.59850"
"175.20000","0.94939","40.41544"
"175.30000","0.94953","40.44008"
"175.40000","0.94966","40.56946"
"175.50000","0.94978","40.90828"
"175.60000","0.94993","40.37320"
"175.70000","0.95006","40.36792"
"175.80000","0.95020","40.73227"
"175.90000","0.95033","40.66362"
"176.00000","0.95046","40.76659"
"176.10000","0.95059","40.86252"
"176.20000","0.95073","40.69530"
"176.30000","0.95085","40.39872"
"176.40000","0.95097","40.41104"
"176.50000","0.95111","40.37672"
"176.60000","0.95124","40.63282"
"176.70000","0.95137","40.81939"
"176.80000","0.95150","40.80268"
"176.90000","0.95162","40.61874"
"177.00000","0.95176","40.71731"
"177.10000","0.95190","40.55361"
"177.20000","0.95203","41.14767"
"177.30000","0.95216","40.43568"
"177.40000","0.95230","40.50433"
"177.50000","0.95243","40.92413"
"177.60000","0.95257","40.85284"
"177.70000","0.95270","40.59234"
"177.80000","0.95282","40.53865"
"177.90000","0.95295","40.86516"
"178.00000","0.95308","40.85548"
"178.10000","0.95320","41.19255"
"178.20000","0.95333","40.57826"
"178.30000","0.95346","40.45593"
"178.40000","0.95359","41.26383"
"178.50000","0.95372","40.71379"
"178.60000","0.95387","40.77363"
"178.70000","0.95399","40.99981"
"178.80000","0.95412","41.23655"
"178.90000","0.95426","41.13182"
"179.00000","0.95439","41.00861"
"179.10000","0.95453","41.10630"
"179.20000","0.95466","41.39496"
"179.30000","0.95479","41.08958"
"179.40000","0.95492","41.48209"
"179.50000","0.95506","40.85724"
"179.60000","0.95518","40.79388"
"179.70000","0.95531","41.11070"
"179.80000","0.95544","41.29200"
"179.90000","0.95556","41.29728"
"180.00000","0.95569","41.49705"
"180.10000","0.95583","41.23303"
"180.20000","0.95595","41.41521"
"180.30000","0.95609","41.23831"
"180.40000","0.95622","41.46801"
"180.50000","0.95636","41.49793"
"180.60000","0.95649","41.06054"
"180.70000","0.95661","41.15382"
"180.80000","0.95675","41.38000"
"180.90000","0.95688","41.43985"
"181.00000","0.95701","41.08254"
"181.10000","0.95714","41.12214"
"181.20000","0.95728","41.64051"
"181.30000","0.95740","41.68539"
"181.40000","0.95752","41.30520"
"181.50000","0.95766","41.58506"
"181.60000","0.95778","41.36768"
"181.70000","0.95790","41.29463"
"181.80000","0.95805","41.68451"
"181.90000","0.95818","41.53842"
"182.00000","0.95832","41.76988"
"182.10000","0.95845","41.47329"
"182.20000","0.95859","41.39584"
"182.30000","0.95872","41.85348"
"182.40000","0.95886","41.68275"
"182.50000","0.95899","41.83412"
"182.60000","0.95913","41.41521"
"182.70000","0.95925","41.60530"
"182.80000","0.95938","41.74083"
"182.90000","0.95952","41.94237"
"183.00000","0.95964","41.71179"
"183.10000","0.95977","41.83588"
"183.20000","0.95990","41.68275"
"183.30000","0.96002","41.53137"
"183.40000","0.96016","41.61674"
"183.50000","0.96029","41.80772"
"183.60000","0.96042","41.92476"
"183.70000","0.96054","41.63522"
"183.80000","0.96069","42.25831"
"183.90000","0.96082","42.08582"
"184.00000","0.96094","42.13510"
"184.10000","0.96109","42.03214"
"184.20000","0.96122","41.79891"
"184.30000","0.96136","41.94325"
"184.40000","0.96149","41.96173"
"184.50000","0.96161","42.08758"
"184.60000","0.96174","41.93181"
"184.70000","0.96187","41.97669"
"184.80000","0.96200","41.65458"
"184.90000","0.96213","41.77075"
"185.00000","0.96226","41.93797"
"185.10000","0.96239","42.32080"
"185.20000","0.96253","41.79891"
"185.30000","0.96266","41.69419"
"185.40000","0.96278","42.28031"
"185.50000","0.96292","42.26887"
"185.60000","0.96305","41.81916"
"185.70000","0.96319","42.11046"
"185.80000","0.96333","42.53026"
"185.90000","0.96346","42.32696"
"186.00000","0.96358","42.40353"
"186.10000","0.96371","42.44841"
"186.20000","0.96385","42.45545"
"186.30000","0.96397","42.32520"
"186.40000","0.96411","42.17999"
"186.50000","0.96423","42.39209"
"186.60000","0.96435","42.24776"
"186.70000","0.96449","42.64291"
"186.80000","0.96461","42.53378"
"186.90000","0.96475","42.21783"
"187.00000","0.96489","42.57602"
"187.10000","0.96502","42.40089"
"187.20000","0.96515","42.20287"
"187.30000","0.96528","42.46689"
"187.40000","0.96541","42.47921"
"187.50000","0.96555","42.82860"
"187.60000","0.96569","42.58834"
"187.70000","0.96581","42.41321"
"187.80000","0.96595","42.35776"
"187.90000","0.96607","42.50210"
"188.00000","0.96619","42.37008"
"188.10000","0.96634","42.59626"
"188.20000","0.96646","42.64379"
"188.30000","0.96659","42.65875"
"188.40000","0.96672","42.56282"
"188.50000","0.96686","42.45457"
"188.60000","0.96698","42.62178"
"188.70000","0.96711","42.86644"
"188.80000","0.96725","42.65083"
"188.90000","0.96737","42.81012"
"189.00000","0.96752","42.68251"
"189.10000","0.96765","42.77228"
"189.20000","0.96779","42.79252"
"189.30000","0.96792","42.68339"
"189.40000","0.96804","42.67899"
"189.50000","0.96818","42.67107"
"189.60000","0.96831","42.73883"
"189.70000","0.96843","42.77668"
"189.80000","0.96856","42.74499"
"189.90000","0.96869","42.97821"
"190.00000","0.96882","42.77140"
"190.10000","0.96895","42.80396"
"190.20000","0.96909","42.96061"
"190.30000","0.96921","42.81628"
"190.40000","0.96935","43.24223"
"190.50000","0.96949","42.95973"
"190.60000","0.96961","42.90165"
"190.70000","0.96975","42.87260"
"190.80000","0.96988","42.91925"
"190.90000","0.97001","42.92629"
"191.00000","0.97015","43.19383"
"191.10000","0.97028","43.25104"
"191.20000","0.97040","43.10494"
"191.30000","0.97053","42.77844"
"191.40000","0.97067","43.02750"
"191.50000","0.97079","42.88053"
"191.60000","0.97093","43.20263"
"191.70000","0.97105","43.39097"
"191.80000","0.97117","42.96237"
"191.90000","0.97132","43.31352"
"192.00000","0.97145","43.20087"
"192.10000","0.97158","43.51858"
"192.20000","0.97172","43.15423"
"192.30000","0.97185","42.96941"
"192.40000","0.97198","43.50362"
"192.50000","0.97212","43.57138"
"192.60000","0.97224","43.13311"
"192.70000","0.97237","43.56346"
"192.80000","0.97251","43.57226"
"192.90000","0.97264","43.07414"
"193.00000","0.97277","43.43321"
"193.10000","0.97289","43.32672"
"193.20000","0.97301","43.64267"
"193.30000","0.97315","43.32408"
"193.40000","0.97328","43.36720"
"193.50000","0.97341","43.61978"
"193.60000","0.97354","43.60923"
"193.70000","0.97367","43.53354"
"193.80000","0.97381","43.59162"
"193.90000","0.97396","43.41385"
"194.00000","0.97408","43.89437"
"194.10000","0.97420","43.66907"
"194.20000","0.97435","43.68227"
"194.30000","0.97448","43.50977"
"194.40000","0.97461","43.82220"
"194.50000","0.97473","43.66731"
"194.60000","0.97486","43.89789"
"194.70000","0.97499","43.49746"
"194.80000","0.97512","43.53794"
"194.90000","0.97525","43.96390"
"195.00000","0.97537","43.57842"
"195.10000","0.97550","43.25368"
"195.20000","0.97564","44.07302"
"195.30000","0.97577","44.09942"
"195.40000","0.97591","44.00614"
"195.50000","0.97603","44.06862"
"195.60000","0.97616","43.86973"
"195.70000","0.97631","44.19359"
"195.80000","0.97645","43.96829"
"195.90000","0.97657","43.98501"
"196.00000","0.97670","44.11791"
"196.10000","0.97684","44.32913"
"196.20000","0.97697","44.35993"
"196.30000","0.97710","43.98149"
"196.40000","0.97722","44.18743"
"196.50000","0.97735","44.09591"
"196.60000","0.97748","44.38633"
"196.70000","0.97761","43.93221"
"196.80000","0.97775","44.07126"
"196.90000","0.97787","44.20591"
"197.00000","0.97800","44.03694"
"197.10000","0.97815","44.22528"
"197.20000","0.97827","44.38017"
"197.30000","0.97841","44.09151"
"197.40000","0.97854","44.23056"
"197.50000","0.97868","44.56058"
"197.60000","0.97880","44.28688"
"197.70000","0.97895","44.45674"
"197.80000","0.97907","44.22440"
"197.90000","0.97919","44.22792"
"198.00000","0.97933","44.19975"
"198.10000","0.97945","44.00966"
"198.20000","0.97959","44.18303"
"198.30000","0.97971","44.31064"
"198.40000","0.97983","44.46818"
"198.50000","0.97997","44.64067"
"198.60000","0.98011","44.33968"
"198.70000","0.98024","44.59050"
"198.80000","0.98037","44.44969"
"198.90000","0.98051","44.37225"
"199.00000","0.98064","44.58963"
"199.10000","0.98077","44.38457"
"199.20000","0.98091","44.73748"
"199.30000","0.98103","44.72252"
"199.40000","0.98117","44.68115"
"199.50000","0.98130","44.44266"
"199.60000","0.98143","44.45234"
"199.70000","0.98156","44.84221"
"199.80000","0.98168","44.70932"
"199.90000","0.98181","44.81668"
"200.00000","0.98194","44.92670"
"200.10000","0.98208","44.76212"
"200.20000","0.98220","44.30096"
"200.30000","0.98233","44.94166"
"200.40000","0.98247","44.75772"
"200.50000","0.98260","44.60107"
"200.60000","0.98274","44.62219"
"200.70000","0.98287","45.12559"
"200.80000","0.98300","44.81140"
"200.90000","0.98314","44.76300"
"201.00000","0.98328","44.94958"
"201.10000","0.98340","44.71371"
"201.20000","0.98353","44.79204"
"201.30000","0.98366","44.76388"
"201.40000","0.98379","44.98654"
"201.50000","0.98393","44.85277"
"201.60000","0.98404","44.81404"
"201.70000","0.98417","44.76036"
"201.80000","0.98431","44.90117"
"201.90000","0.98444","44.78676"
"202.00000","0.98458","45.04198"
"202.10000","0.98470","45.36585"
"202.20000","0.98484","45.08423"
"202.30000","0.98497","44.66971"
"202.40000","0.98510","45.21799"
"202.50000","0.98523","45.23560"
"202.60000","0.98537","44.79292"
"202.70000","0.98550","45.32977"
"202.80000","0.98563","44.97334"
"202.90000","0.98577","45.05695"
"203.00000","0.98589","45.36057"
"203.10000","0.98601","45.16167"
"203.20000","0.98614","45.55067"
"203.30000","0.98627","45.21448"
"203.40000","0.98639","45.15815"
"203.50000","0.98654","45.22064"
"203.60000","0.98666","45.33681"
"203.70000","0.98679","45.33681"
"203.80000","0.98693","45.50578"
"203.90000","0.98707","45.37817"
"204.00000","0.98720","45.55330"
"204.10000","0.98734","45.57179"
"204.20000","0.98747","45.25320"
"204.30000","0.98761","45.51986"
"204.40000","0.98774","45.75044"
"204.50000","0.98785","45.56915"
"204.60000","0.98799","46.36737"
"204.70000","0.98812","45.48554"
"204.80000","0.98825","45.70292"
"204.90000","0.98838","45.58411"
"205.00000","0.98850","45.59291"
"205.10000","0.98863","45.78917"
"205.20000","0.98877","45.64307"
"205.30000","0.98890","45.55154"
"205.40000","0.98903","45.76804"
"205.50000","0.98916","45.88069"
"205.60000","0.98930","45.68356"
"205.70000","0.98945","45.55419"
"205.80000","0.98957","46.05142"
"205.90000","0.98969","46.10599"
"206.00000","0.98983","45.91765"
"206.10000","0.98996","46.07079"
"206.20000","0.99010","45.91941"
"206.30000","0.99022","45.67299"
"206.40000","0.99035","45.79093"
"206.50000","0.99048","45.64571"
"206.60000","0.99060","45.99158"
"206.70000","0.99074","45.87189"
"206.80000","0.99086","45.94934"
"206.90000","0.99099","46.05319"
"207.00000","0.99113","45.96958"
"207.10000","0.99126","45.80941"
"207.20000","0.99141","46.29433"
"207.30000","0.99154","46.44746"
"207.40000","0.99167","46.25472"
"207.50000","0.99180","46.36033"
"207.60000","0.99195","45.90094"
"207.70000","0.99206","46.11831"
"207.80000","0.99219","46.36121"
"207.90000","0.99232","45.66507"
"208.00000","0.99245","46.09455"
"208.10000","0.99259","46.09103"
"208.20000","0.99270","46.59267"
"208.30000","0.99282","46.56627"
"208.40000","0.99296","46.41490"
"208.50000","0.99309","46.16672"
"208.60000","0.99323","46.25912"
"208.70000","0.99336","46.07607"
"208.80000","0.99348","46.19840"
"208.90000","0.99362","46.41138"
"209.00000","0.99376","46.15880"
"209.10000","0.99390","46.47826"
"209.20000","0.99402","46.45186"
"209.30000","0.99416","46.61907"
"209.40000","0.99429","46.37617"
"209.50000","0.99443","46.57155"
"209.60000","0.99456","46.16320"
"209.70000","0.99467","46.01622"
"209.80000","0.99480","46.36297"
"209.90000","0.99493","46.41754"
"210.00000","0.99506","46.84349"
"210.10000","0.99519","46.55923"
"210.20000","0.99532","46.57155"
"210.30000","0.99545","46.81005"
"210.40000","0.99559","46.57947"
"210.50000","0.99573","46.58035"
"210.60000","0.99586","46.50642"
"210.70000","0.99600","46.86285"
"210.80000","0.99612","46.72644"
"210.90000","0.99625","46.83381"
"211.00000","0.99639","46.66132"
"211.10000","0.99651","46.78012"
"211.20000","0.99664","47.12424"
"211.30000","0.99678","46.59795"
"211.40000","0.99690","46.57507"
"211.50000","0.99703","46.50906"
"211.60000","0.99716","46.62435"
"211.70000","0.99729","46.62876"
"211.80000","0.99742","46.71060"
"211.90000","0.99757","46.83645"
"212.00000","0.99770","47.25273"
"212.10000","0.99782","46.88133"
"212.20000","0.99796","46.75813"
"212.30000","0.99809","46.83205"
"212.40000","0.99823","46.97110"
"212.50000","0.99836","46.57771"
"212.60000","0.99849","46.91654"
"212.70000","0.99862","46.93238"
"212.80000","0.99877","46.90862"
"212.90000","0.99889","46.96758"
"213.00000","0.99901","47.19816"
"213.10000","0.99914","47.24656"
"213.20000","0.99927","46.94118"
"213.30000","0.99941","47.17352"
"213.40000","0.99954","46.94294"
"213.50000","0.99966","47.10840"
"213.60000","0.99980","47.09255"
"213.70000","0.99993","47.44282"
"213.80000","1.00006","47.05295"
"213.90000","1.00020","47.29145"
"214.00000","1.00033","47.37858"
"214.10000","1.00046","47.13128"
"214.20000","1.00061","47.29409"
"214.30000","1.00073","47.67868"
"214.40000","1.00085","47.50355"
"214.50000","1.00099","46.93854"
"214.60000","1.00111","47.14800"
"214.70000","1.00125","47.24393"
"214.80000","1.00138","47.20960"
"214.90000","1.00150","47.47186"
"215.00000","1.00163","47.35745"
"215.10000","1.00176","47.57043"
"215.20000","1.00190","47.09871"
"215.30000","1.00202","47.43402"
"215.40000","1.00215","47.31785"
"215.50000","1.00229","47.29057"
"215.60000","1.00242","47.63204"
"215.70000","1.00257","47.38914"
"215.80000","1.00268","47.49562"
"215.90000","1.00282","47.79133"
"216.00000","1.00295","47.52203"
"216.10000","1.00308","47.42082"
"216.20000","1.00322","47.68308"
"216.30000","1.00335","47.87406"
"216.40000","1.00347","47.90574"
"216.50000","1.00360","47.34073"
"216.60000","1.00374","47.39266"
"216.70000","1.00386","47.53963"
"216.80000","1.00399","47.75613"
"216.90000","1.00412","47.68132"
"217.00000","1.00425","47.79749"
"217.10000","1.00439","47.84941"
"217.20000","1.00452","47.48418"
"217.30000","1.00465","47.86790"
"217.40000","1.00479","48.14248"
"217.50000","1.00492","47.62852"
"217.60000","1.00506","47.57747"
"217.70000","1.00519","47.65932"
"217.80000","1.00532","48.00431"
"217.90000","1.00544","47.90838"
"218.00000","1.00557","48.09759"
"218.10000","1.00570","48.06943"
"218.20000","1.00582","47.45690"
"218.30000","1.00596","47.95062"
"218.40000","1.00608","47.87142"
"218.50000","1.00621","48.10024"
"218.60000","1.00636","47.92246"
"218.70000","1.00648","48.10551"
"218.80000","1.00662","48.10463"
"218.90000","1.00675","48.32465"
"219.00000","1.00689","48.30529"
"219.10000","1.00702","48.26129"
"219.20000","1.00716","48.01135"
"219.30000","1.00728","48.13808"
"219.40000","1.00741","48.28681"
"219.50000","1.00755","47.99111"
"219.60000","1.00767","48.38362"
"219.70000","1.00781","48.10024"
"219.80000","1.00793","48.13808"
"219.90000","1.00805","48.39330"
"220.00000","1.00819","48.58779"
"220.10000","1.00832","48.25601"
"220.20000","1.00845","48.26041"
"220.30000","1.00858","48.30793"
"220.40000","1.00872","48.08615"
"220.50000","1.00885","48.41178"
"220.60000","1.00900","48.48923"
"220.70000","1.00912","48.24897"
"220.80000","1.00925","48.51123"
"220.90000","1.00939","48.64764"
"221.00000","1.00952","48.56227"
"221.10000","1.00965","48.50859"
"221.20000","1.00978","48.51563"
"221.30000","1.00990","48.31321"
"221.40000","1.01004","48.82013"
"221.50000","1.01016","48.98471"
"221.60000","1.01029","48.73125"
"221.70000","1.01042","48.54643"
"221.80000","1.01055","48.48659"
"221.90000","1.01069","48.19616"
"222.00000","1.01082","48.71101"
"222.10000","1.01095","48.67052"
"222.20000","1.01107","48.90286"
"222.30000","1.01122","48.60628"
"222.40000","1.01135","49.00935"
"222.50000","1.01147","48.96446"
"222.60000","1.01161","48.71716"
"222.70000","1.01174","48.76909"
"222.80000","1.01187","49.00583"
"222.90000","1.01200","48.84301"
"223.00000","1.01213","48.92046"
"223.10000","1.01225","49.19680"
"223.20000","1.01238","48.69605"
"223.30000","1.01251","49.31914"
"223.40000","1.01264","48.81661"
"223.50000","1.01278","48.92574"
"223.60000","1.01290","49.05775"
"223.70000","1.01303","48.88878"
"223.80000","1.01318","48.98207"
"223.90000","1.01330","49.08856"
"224.00000","1.01344","48.96095"
"224.10000","1.01358","49.39746"
"224.20000","1.01371","49.14752"
"224.30000","1.01385","48.82365"
"224.40000","1.01398","48.94775"
"224.50000","1.01410","49.32265"
"224.60000","1.01423","49.29890"
"224.70000","1.01436","49.01815"
"224.80000","1.01449","49.37106"
"224.90000","1.01462","49.33498"
"225.00000","1.01475","49.11936"
"225.10000","1.01487","49.20032"
"225.20000","1.01501","49.30066"
"225.30000","1.01514","49.21793"
"225.40000","1.01528","49.25049"
"225.50000","1.01541","49.40274"
"225.60000","1.01555","49.67381"
"225.70000","1.01568","49.30418"
"225.80000","1.01582","49.29625"
"225.90000","1.01595","49.46523"
"226.00000","1.01607","49.69405"
"226.10000","1.01621","49.53827"
"226.20000","1.01634","49.38954"
"226.30000","1.01647","49.56732"
"226.40000","1.01660","49.45379"
"226.50000","1.01672","49.57700"
"226.60000","1.01686","49.42915"
"226.70000","1.01699","49.67820"
"226.80000","1.01712","49.77325"
"226.90000","1.01725","49.46787"
"227.00000","1.01740","49.61660"
"227.10000","1.01752","49.72221"
"227.20000","1.01765","49.89910"
"227.30000","1.01779","49.47843"
"227.40000","1.01791","50.08127"
"227.50000","1.01805","49.78117"
"227.60000","1.01818","49.98095"
"227.70000","1.01831","50.04432"
"227.80000","1.01844","49.77237"
"227.90000","1.01856","49.83486"
"228.00000","1.01869","49.87622"
"228.10000","1.01882","50.15520"
"228.20000","1.01896","50.12176"
"228.30000","1.01907","49.60340"
"228.40000","1.01921","49.55499"
"228.50000","1.01935","50.17281"
"228.60000","1.01947","50.32330"
"228.70000","1.01962","49.70813"
"228.80000","1.01974","50.27401"
"228.90000","1.01986","49.89382"
"229.00000","1.02001","50.03551"
"229.10000","1.02015","50.27138"
"229.20000","1.02028","49.89998"
"229.30000","1.02041","49.97391"
"229.40000","1.02054","49.91847"
"229.50000","1.02067","49.89470"
"229.60000","1.02081","50.05928"
"229.70000","1.02093","50.06720"
"229.80000","1.02105","50.58204"
"229.90000","1.02119","50.05224"
"230.00000","1.02132","50.12528"
"230.10000","1.02145","50.51955"
"230.20000","1.02158","50.06104"
"230.30000","1.02170","49.90790"
"230.40000","1.02184","50.05048"
"230.50000","1.02197","50.33562"
"230.60000","1.02211","50.48259"
"230.70000","1.02224","50.46587"
"230.80000","1.02238","50.37610"
"230.90000","1.02250","50.10680"
"231.00000","1.02264","50.59700"
"231.10000","1.02277","50.26785"
"231.20000","1.02289","50.46147"
"231.30000","1.02303","50.55828"
